competitorId,competitorName,firstName,lastName,status,postCompStatus,gender,profilePicS3key,countryOfOriginCode,countryOfOriginName,countryShortCode,regionId,regionName,divisionId,affiliateId,affiliateName,age,height,weight,teamCaptain,overallRank,overallScore
1220054,Paulina Haro,Paulina,Haro,ACT,,F,69042-P1220054_12-184.jpg,MX,Mexico,,31,North America,2,27684,Happy Place CrossFit,18,156 cm,63 kg,0,15,270
2077209,Abigail Domit,Abigail,Domit,ACT,,F,women-square.jpg,US,United States,,31,North America,2,770,Lone Star CrossFit,24,68 in,147 lb,0,16,269
160026,Colette Casey,Colette,Casey,ACT,,F,cba3b-P160026_2-184.jpg,US,United States,,31,North America,2,23318,Andover CrossFit,36,64 in,145 lb,0,17,255
520294,Faith Stewart,Faith,Stewart,ACT,,F,36f70-P520294_3-184.jpg,US,United States,,31,North America,2,None,,27,63 in,135 lb,0,18,254
900568,Madison McElhaney,Madison,McElhaney,ACT,,F,5f8c6-P900568_3-184.jpg,US,United States,,31,North America,2,1130,Paradiso CrossFit,30,5 in,160 lb,0,19,245
11865,Madi Jones,Madi,Jones,ACT,,F,724f7-P11865_1-184.jpg,US,United States,,31,North America,2,862,CrossFit NOC,27,66 in,147 lb,0,20,240
802300,Roran Scott,Roran,Scott,ACT,,F,80c87-P802300_3-184.jpg,US,United States,,31,North America,2,1876,CrossFit Boynton Beach,26,61 in,143 lb,0,21,237
479593,Ellia Miller,Ellia,Miller,ACT,,F,80d3c-P479593_8-184.jpg,US,United States,,31,North America,2,13888,Cobra Command CrossFit,30,64 in,155 lb,0,22,224
1366555,Natalie Thompson,Natalie,Thompson,ACT,,F,5683a-P1366555_5-184.jpg,US,United States,,31,North America,2,2856,CrossFit Kemah,28,68 in,155 lb,0,23,188
237811,Allison Ralfs,Allison,Ralfs,ACT,,F,4b82f-P237811_4-184.jpg,US,United States,,31,North America,2,25335,TTT CrossFit,29,68 in,165 lb,0,24,186
78663,Hollye Henderson,Hollye,Henderson,ACT,,F,d02bc-P78663_4-184.jpg,US,United States,,31,North America,2,14778,CrossFit JXN,33,64 in,132 lb,0,25,177
1453224,Cody Veteto,Cody,Veteto,ACT,,F,8ace8-P1453224_5-184.jpg,US,United States,,31,North America,2,16717,CrossFit SL Fitness,29,5 in,2 lb,0,26,167
1972314,Karis Demi,Karis,Demi,ACT,,F,e143f-P1972314_2-184.jpg,US,United States,,31,North America,2,3234,CrossFit Explode,20,64 in,140 lb,0,27,132
928806,Kelsey Schulte,Kelsey,Schulte,ACT,,F,d3c99-P928806_3-184.jpg,US,United States,,31,North America,2,12586,CrossFit Fireside,19,65 in,150 lb,0,28,99
387788,Annalise Moore,Annalise,Moore,ACT,,F,1d0b1-P387788_7-184.jpg,US,United States,,31,North America,2,1313,Finish Strong CrossFit,20,64 in,142 lb,0,29,60
1059467,Lazar Đukić,Lazar,Đukić,ACT,,M,17a2b-P1059467_5-184.jpg,RS,Serbia,,29,Europe,1,11487,CrossFit NS,26,182 cm,93 kg,0,1,544
81616,Björgvin Karl Guðmundsson,Björgvin Karl,Guðmundsson,ACT,,M,4c5dc-P81616_4-184.jpg,IS,Iceland,,29,Europe,1,4860,CrossFit Hengill,29,178 cm,190 lb,0,2,512
472642,Uldis Upenieks,Uldis,Upenieks,ACT,,M,87095-P472642_8-184.jpg,LV,Latvia,,29,Europe,1,None,,24,174 cm,85 kg,0,3,451
925870,Moritz Fiebig,Moritz,Fiebig,ACT,,M,7c303-P925870_3-184.jpg,DE,Germany,,29,Europe,1,None,,27,179 cm,95 kg,0,4,449
929317,Enrico Zenoni,Enrico,Zenoni,ACT,,M,47d32-P929317_17-184.jpg,IT,Italy,,29,Europe,1,10294,CrossFit Adamantio,24,178 cm,86 kg,0,5,448
888668,Luka Đukić,Luka,Đukić,ACT,,M,17147-P888668_2-184.jpg,RS,Serbia,,29,Europe,1,11487,CrossFit NS,23,181 cm,92 kg,0,6,435
698182,Adrian Mundwiler,Adrian,Mundwiler,ACT,,M,ff2d6-P698182_6-184.jpg,CH,Switzerland,,29,Europe,1,None,,29,172 cm,86 kg,0,7,420
1657300,Fabian Beneito,Fabian,Beneito,ACT,,M,d4ea8-P1657300_1-184.jpg,ES,Spain,,29,Europe,1,17272,CrossFit Zarautz,26,178 cm,90 kg,0,8,381
1408660,Luka Vunjak,Luka,Vunjak,ACT,,M,487b8-P1408660_4-184.jpg,RS,Serbia,,29,Europe,1,22177,CrossFit Minus,22,173 cm,85 kg,0,9,374
495781,Haraldur Holgersson,Haraldur,Holgersson,ACT,,M,ff03e-P495781_1-184.jpg,IS,Iceland,,29,Europe,1,4607,CrossFit XY,23,178 cm,186 lb,0,10,369
923468,Tiago Luzes,Tiago,Luzes,ACT,,M,7c6ea-P923468_2-184.jpg,PT,Portugal,,29,Europe,1,15863,CrossFit Odivelas,25,183 cm,91 kg,0,11,328
461734,Michael Smith,Michael,Smith,ACT,,M,15913-P461734_4-184.jpg,IE,Ireland,,29,Europe,1,29324,Crooked Lake CrossFit,30,183 cm,210 lb,0,12,306
773001,Iurii Marincenco,Iurii,Marincenco,ACT,,M,91065-P773001_4-184.jpg,IT,Italy,,29,Europe,1,24159,CrossFit Felsina,26,178 cm,88 kg,0,13,299
675164,Nikita Yundov,Nikita,Yundov,ACT,,M,44ef7-P675164_2-184.jpg,BY,,,29,Europe,1,8844,CrossFit Raid,29,178 cm,90 kg,0,14,293
771441,Calum Clements,Calum,Clements,ACT,,M,f4c5e-P771441_2-184.jpg,ES,Spain,,29,Europe,1,23668,CrossFit Denia,25,185 cm,95 kg,0,15,285
6346,Sam Stewart,Sam,Stewart,ACT,,M,c641b-P6346_7-184.jpg,IE,Ireland,,29,Europe,1,14124,CrossFit C2F,25,69 in,87 kg,0,16,280
