ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
15.0,8.0,65.0,1.0,07:23.88,180541.0,2021,games
1.0,2.0,97.0,1.0,1:09:08.68,1059467.0,2021,games
2.0,13.0,64.0,1.0,09:07.40,1059467.0,2021,games
3.0,30.0,22.0,1.0,01:22.07,1059467.0,2021,games
4.0,10.0,73.0,1.0,16:36.46,1059467.0,2021,games
5.0,12.0,67.0,1.0,12:27.87,1059467.0,2021,games
6.0,22.0,38.0,1.0,CAP+1,1059467.0,2021,games
7.0,26.0,30.0,1.0,07:51.79,1059467.0,2021,games
8.0,12.0,67.0,1.0,03:21.86,1059467.0,2021,games
9.0,13.0,64.0,1.0,03:53.98,1059467.0,2021,games
10.0,1.0,100.0,1.0,21:10.18,1059467.0,2021,games
11.0,2.0,95.0,1.0,271 rep,1059467.0,2021,games
12.0,15.0,30.0,1.0,270.0 lb,1059467.0,2021,games
13.0,18.0,15.0,1.0,11:34.80,1059467.0,2021,games
14.0,8.0,65.0,1.0,CAP+11,1059467.0,2021,games
15.0,9.0,60.0,1.0,07:25.77,1059467.0,2021,games
1.0,17.0,52.0,1.0,1:13:35.04,2725.0,2021,games
2.0,21.0,40.0,1.0,09:31.18,2725.0,2021,games
3.0,10.0,73.0,1.0,01:18.09,2725.0,2021,games
4.0,6.0,85.0,1.0,15:35.01,2725.0,2021,games
5.0,23.0,36.0,1.0,12:59.60,2725.0,2021,games
6.0,19.0,46.0,1.0,CAP+1,2725.0,2021,games
7.0,12.0,67.0,1.0,06:31.23,2725.0,2021,games
8.0,10.0,73.0,1.0,03:02.24,2725.0,2021,games
9.0,11.0,70.0,1.0,03:49.97,2725.0,2021,games
10.0,25.0,16.0,1.0,23:32.85,2725.0,2021,games
11.0,10.0,55.0,1.0,230 rep,2725.0,2021,games
12.0,16.0,25.0,1.0,260.0 lb,2725.0,2021,games
13.0,5.0,80.0,1.0,04:49.69,2725.0,2021,games
14.0,4.0,85.0,1.0,CAP+4,2725.0,2021,games
15.0,7.0,70.0,1.0,07:16.90,2725.0,2021,games
1.0,24.0,34.0,1.0,1:15:20.59,34796.0,2021,games
2.0,3.0,94.0,1.0,08:16.30,34796.0,2021,games
3.0,36.0,10.0,1.0,01:33.60,34796.0,2021,games
4.0,1.0,100.0,1.0,13:39.61,34796.0,2021,games
5.0,7.0,82.0,1.0,12:12.93,34796.0,2021,games
6.0,30.0,22.0,1.0,CAP+2,34796.0,2021,games
7.0,14.0,61.0,1.0,06:33.78,34796.0,2021,games
8.0,1.0,100.0,1.0,02:05.21,34796.0,2021,games
9.0,27.0,28.0,1.0,04:19.50,34796.0,2021,games
10.0,29.0,4.0,1.0,25:40.05,34796.0,2021,games
11.0,7.0,70.0,1.0,253 rep,34796.0,2021,games
12.0,9.0,60.0,1.0,280.0 lb,34796.0,2021,games
13.0,17.0,20.0,1.0,11:08.00,34796.0,2021,games
14.0,5.0,80.0,1.0,CAP+7,34796.0,2021,games
15.0,6.0,75.0,1.0,07:16.20,34796.0,2021,games
1.0,10.0,73.0,1.0,1:12:40.21,1690.0,2021,games
2.0,34.0,14.0,1.0,11:25.40,1690.0,2021,games
3.0,17.0,52.0,1.0,01:18.76,1690.0,2021,games
4.0,22.0,38.0,1.0,19:50.46,1690.0,2021,games
5.0,10.0,73.0,1.0,12:22.32,1690.0,2021,games
6.0,3.0,94.0,1.0,05:51.30,1690.0,2021,games
7.0,21.0,40.0,1.0,07:02.82,1690.0,2021,games
8.0,11.0,70.0,1.0,03:15.36,1690.0,2021,games
9.0,4.0,91.0,1.0,03:40.07,1690.0,2021,games
10.0,13.0,52.0,1.0,21:57.97,1690.0,2021,games
11.0,18.0,15.0,1.0,184 rep,1690.0,2021,games
12.0,11.0,50.0,1.0,275.0 lb,1690.0,2021,games
13.0,8.0,65.0,1.0,04:55.42,1690.0,2021,games
14.0,18.0,15.0,1.0,CAP+32,1690.0,2021,games
15.0,5.0,80.0,1.0,07:15.89,1690.0,2021,games
1.0,21.0,40.0,1.0,1:14:39.13,469656.0,2021,games
2.0,25.0,32.0,1.0,09:55.27,469656.0,2021,games
3.0,19.0,46.0,1.0,01:19.12,469656.0,2021,games
4.0,14.0,61.0,1.0,17:13.36,469656.0,2021,games
5.0,32.0,18.0,1.0,14:04.22,469656.0,2021,games
6.0,1.0,100.0,1.0,05:45.01,469656.0,2021,games
7.0,2.0,97.0,1.0,04:59.78,469656.0,2021,games
8.0,26.0,30.0,1.0,CAP,469656.0,2021,games
9.0,24.0,34.0,1.0,04:09.91,469656.0,2021,games
10.0,8.0,72.0,1.0,21:43.00,469656.0,2021,games
11.0,9.0,60.0,1.0,245 rep,469656.0,2021,games
12.0,12.0,45.0,1.0,275.0 lb,469656.0,2021,games
13.0,4.0,85.0,1.0,04:49.49,469656.0,2021,games
14.0,13.0,40.0,1.0,CAP+18,469656.0,2021,games
15.0,10.0,55.0,1.0,07:28.15,469656.0,2021,games
1.0,16.0,55.0,1.0,1:13:22.12,153625.0,2021,games
2.0,16.0,55.0,1.0,09:13.76,153625.0,2021,games
3.0,28.0,26.0,1.0,01:21.96,153625.0,2021,games
4.0,16.0,55.0,1.0,17:13.73,153625.0,2021,games
5.0,8.0,79.0,1.0,12:18.30,153625.0,2021,games
6.0,18.0,49.0,1.0,CAP+1,153625.0,2021,games
7.0,27.0,28.0,1.0,CAP+1,153625.0,2021,games
8.0,20.0,43.0,1.0,04:07.11,153625.0,2021,games
9.0,20.0,43.0,1.0,04:02.12,153625.0,2021,games
10.0,4.0,88.0,1.0,21:28.18,153625.0,2021,games
11.0,1.0,100.0,1.0,276 rep,153625.0,2021,games
12.0,18.0,15.0,1.0,225.0 lb,153625.0,2021,games
13.0,7.0,70.0,1.0,04:55.38,153625.0,2021,games
14.0,14.0,35.0,1.0,CAP+23,153625.0,2021,games
15.0,14.0,35.0,1.0,07:36.47,153625.0,2021,games
1.0,15.0,58.0,1.0,1:13:14.15,371085.0,2021,games
2.0,18.0,49.0,1.0,09:26.50,371085.0,2021,games
3.0,5.0,88.0,1.0,01:16.77,371085.0,2021,games
4.0,11.0,70.0,1.0,16:49.34,371085.0,2021,games
5.0,20.0,43.0,1.0,12:56.70,371085.0,2021,games
6.0,17.0,52.0,1.0,CAP+1,371085.0,2021,games
7.0,9.0,76.0,1.0,06:04.10,371085.0,2021,games
8.0,24.0,34.0,1.0,04:40.56,371085.0,2021,games
9.0,10.0,73.0,1.0,03:49.08,371085.0,2021,games
10.0,22.0,25.0,1.0,23:18.23,371085.0,2021,games
11.0,17.0,20.0,1.0,201 rep,371085.0,2021,games
12.0,6.0,75.0,1.0,285.0 lb,371085.0,2021,games
13.0,13.0,40.0,1.0,07:56.15,371085.0,2021,games
14.0,11.0,50.0,1.0,CAP+16,371085.0,2021,games
15.0,18.0,15.0,1.0,08:08.68,371085.0,2021,games
1.0,36.0,10.0,1.0,1:20:23.53,202638.0,2021,games
2.0,5.0,88.0,1.0,08:26.19,202638.0,2021,games
3.0,22.0,38.0,1.0,01:19.38,202638.0,2021,games
4.0,23.0,36.0,1.0,20:08.34,202638.0,2021,games
5.0,3.0,94.0,1.0,12:01.53,202638.0,2021,games
6.0,14.0,61.0,1.0,CAP+1,202638.0,2021,games
7.0,4.0,91.0,1.0,05:37.32,202638.0,2021,games
8.0,4.0,91.0,1.0,02:39.72,202638.0,2021,games
9.0,22.0,38.0,1.0,04:05.67,202638.0,2021,games
10.0,28.0,7.0,1.0,24:55.22,202638.0,2021,games
11.0,12.0,45.0,1.0,215 rep,202638.0,2021,games
12.0,2.0,95.0,1.0,300.0 lb,202638.0,2021,games
13.0,12.0,45.0,1.0,07:53.03,202638.0,2021,games
14.0,19.0,10.0,1.0,CAP+33,202638.0,2021,games
15.0,20.0,5.0,1.0,08:46.34,202638.0,2021,games
1.0,7.0,82.0,1.0,1:11:35.12,337194.0,2021,games
2.0,22.0,38.0,1.0,09:39.30,337194.0,2021,games
3.0,23.0,36.0,1.0,01:19.39,337194.0,2021,games
4.0,20.0,43.0,1.0,19:11.36,337194.0,2021,games
5.0,21.0,40.0,1.0,12:57.41,337194.0,2021,games
6.0,2.0,97.0,1.0,05:46.56,337194.0,2021,games
7.0,10.0,73.0,1.0,06:04.92,337194.0,2021,games
8.0,22.0,38.0,1.0,04:31.58,337194.0,2021,games
9.0,14.0,61.0,1.0,03:55.15,337194.0,2021,games
10.0,2.0,96.0,1.0,21:14.81,337194.0,2021,games
11.0,20.0,5.0,1.0,161 rep,337194.0,2021,games
12.0,20.0,5.0,1.0,225.0 lb,337194.0,2021,games
13.0,15.0,30.0,1.0,08:00.16,337194.0,2021,games
14.0,12.0,45.0,1.0,CAP+17,337194.0,2021,games
15.0,13.0,40.0,1.0,07:32.43,337194.0,2021,games
1.0,9.0,76.0,1.0,1:12:26.84,680734.0,2021,games
2.0,12.0,67.0,1.0,09:05.40,680734.0,2021,games
3.0,16.0,55.0,1.0,01:18.67,680734.0,2021,games
4.0,31.0,20.0,1.0,CAP+8,680734.0,2021,games
5.0,5.0,88.0,1.0,12:09.89,680734.0,2021,games
6.0,24.0,34.0,1.0,CAP+2,680734.0,2021,games
7.0,15.0,58.0,1.0,06:37.63,680734.0,2021,games
8.0,18.0,49.0,1.0,04:05.08,680734.0,2021,games
9.0,21.0,40.0,1.0,04:02.73,680734.0,2021,games
10.0,12.0,56.0,1.0,21:54.53,680734.0,2021,games
11.0,19.0,10.0,1.0,162 rep,680734.0,2021,games
12.0,19.0,10.0,1.0,225.0 lb,680734.0,2021,games
13.0,6.0,75.0,1.0,04:53.39,680734.0,2021,games
14.0,16.0,25.0,1.0,CAP+30,680734.0,2021,games
15.0,12.0,45.0,1.0,07:32.03,680734.0,2021,games
1.0,12.0,67.0,1.0,1:12:56.12,1020449.0,2021,games
2.0,33.0,16.0,1.0,11:23.50,1020449.0,2021,games
3.0,7.0,82.0,1.0,01:17.26,1020449.0,2021,games
4.0,24.0,34.0,1.0,20:31.47,1020449.0,2021,games
5.0,33.0,16.0,1.0,14:19.31,1020449.0,2021,games
6.0,11.0,70.0,1.0,CAP+1,1020449.0,2021,games
7.0,8.0,79.0,1.0,05:59.57,1020449.0,2021,games
8.0,30.0,22.0,1.0,CAP+7,1020449.0,2021,games
9.0,8.0,79.0,1.0,03:47.58,1020449.0,2021,games
10.0,7.0,76.0,1.0,21:42.22,1020449.0,2021,games
11.0,15.0,30.0,1.0,207 rep,1020449.0,2021,games
12.0,14.0,35.0,1.0,270.0 lb,1020449.0,2021,games
13.0,10.0,55.0,1.0,07:51.59,1020449.0,2021,games
14.0,17.0,20.0,1.0,CAP+31,1020449.0,2021,games
15.0,17.0,20.0,1.0,08:08.35,1020449.0,2021,games
1.0,30.0,22.0,1.0,1:17:03.71,35627.0,2021,games
2.0,8.0,79.0,1.0,08:42.00,35627.0,2021,games
3.0,2.0,97.0,1.0,01:15.59,35627.0,2021,games
4.0,21.0,40.0,1.0,19:46.52,35627.0,2021,games
5.0,16.0,55.0,1.0,12:47.97,35627.0,2021,games
6.0,19.0,46.0,1.0,CAP+1,35627.0,2021,games
7.0,30.0,22.0,1.0,CAP+3,35627.0,2021,games
8.0,21.0,40.0,1.0,04:19.30,35627.0,2021,games
9.0,18.0,49.0,1.0,04:01.66,35627.0,2021,games
10.0,5.0,84.0,1.0,21:31.84,35627.0,2021,games
11.0,15.0,30.0,1.0,207 rep,35627.0,2021,games
12.0,8.0,65.0,1.0,280.0 lb,35627.0,2021,games
13.0,20.0,5.0,1.0,CAP+7,35627.0,2021,games
14.0,15.0,30.0,1.0,CAP+29,35627.0,2021,games
15.0,19.0,10.0,1.0,08:27.18,35627.0,2021,games
1.0,28.0,26.0,1.0,1:16:52.44,469626.0,2021,games
2.0,24.0,34.0,1.0,09:54.34,469626.0,2021,games
3.0,25.0,32.0,1.0,01:20.05,469626.0,2021,games
4.0,13.0,64.0,1.0,17:06.73,469626.0,2021,games
5.0,15.0,58.0,1.0,12:46.10,469626.0,2021,games
6.0,11.0,70.0,1.0,CAP+1,469626.0,2021,games
7.0,16.0,55.0,1.0,06:37.71,469626.0,2021,games
8.0,19.0,46.0,1.0,04:06.47,469626.0,2021,games
9.0,3.0,94.0,1.0,03:39.77,469626.0,2021,games
10.0,19.0,34.0,1.0,23:00.38,469626.0,2021,games
1.0,18.0,49.0,1.0,1:13:37.00,156156.0,2021,games
2.0,23.0,36.0,1.0,09:44.32,156156.0,2021,games
3.0,31.0,20.0,1.0,01:22.21,156156.0,2021,games
4.0,5.0,88.0,1.0,15:18.65,156156.0,2021,games
5.0,27.0,28.0,1.0,13:36.90,156156.0,2021,games
6.0,7.0,82.0,1.0,CAP,156156.0,2021,games
7.0,20.0,43.0,1.0,06:48.06,156156.0,2021,games
8.0,15.0,58.0,1.0,03:53.81,156156.0,2021,games
9.0,28.0,26.0,1.0,04:20.88,156156.0,2021,games
10.0,10.0,64.0,1.0,21:49.25,156156.0,2021,games
1.0,14.0,61.0,1.0,1:13:10.55,327636.0,2021,games
2.0,2.0,97.0,1.0,08:09.71,327636.0,2021,games
3.0,21.0,40.0,1.0,01:19.25,327636.0,2021,games
4.0,17.0,52.0,1.0,18:36.67,327636.0,2021,games
5.0,28.0,26.0,1.0,13:38.76,327636.0,2021,games
6.0,35.0,12.0,1.0,CAP+2,327636.0,2021,games
7.0,22.0,38.0,1.0,07:15.71,327636.0,2021,games
8.0,3.0,94.0,1.0,02:19.58,327636.0,2021,games
9.0,33.0,16.0,1.0,04:53.74,327636.0,2021,games
10.0,16.0,43.0,1.0,22:11.63,327636.0,2021,games
1.0,26.0,30.0,1.0,1:16:13.28,251546.0,2021,games
2.0,10.0,73.0,1.0,08:53.50,251546.0,2021,games
3.0,18.0,49.0,1.0,01:18.85,251546.0,2021,games
4.0,30.0,22.0,1.0,CAP+4,251546.0,2021,games
5.0,31.0,20.0,1.0,13:59.18,251546.0,2021,games
6.0,14.0,61.0,1.0,CAP+1,251546.0,2021,games
7.0,19.0,46.0,1.0,06:43.23,251546.0,2021,games
8.0,32.0,18.0,1.0,CAP+16,251546.0,2021,games
9.0,6.0,85.0,1.0,03:45.22,251546.0,2021,games
10.0,23.0,22.0,1.0,23:21.62,251546.0,2021,games
1.0,27.0,28.0,1.0,1:16:39.98,472642.0,2021,games
2.0,29.0,24.0,1.0,10:39.60,472642.0,2021,games
3.0,20.0,43.0,1.0,01:19.23,472642.0,2021,games
4.0,8.0,79.0,1.0,15:53.12,472642.0,2021,games
5.0,13.0,64.0,1.0,12:40.42,472642.0,2021,games
6.0,29.0,24.0,1.0,CAP+2,472642.0,2021,games
7.0,32.0,18.0,1.0,CAP+5,472642.0,2021,games
8.0,25.0,32.0,1.0,04:59.39,472642.0,2021,games
9.0,32.0,18.0,1.0,04:47.95,472642.0,2021,games
10.0,3.0,92.0,1.0,21:22.73,472642.0,2021,games
1.0,19.0,46.0,1.0,1:13:37.05,120333.0,2021,games
2.0,4.0,91.0,1.0,08:17.50,120333.0,2021,games
3.0,26.0,30.0,1.0,01:20.32,120333.0,2021,games
4.0,26.0,30.0,1.0,20:59.91,120333.0,2021,games
5.0,18.0,49.0,1.0,12:49.41,120333.0,2021,games
6.0,14.0,61.0,1.0,CAP+1,120333.0,2021,games
7.0,29.0,24.0,1.0,CAP+2,120333.0,2021,games
8.0,28.0,26.0,1.0,CAP+7,120333.0,2021,games
9.0,30.0,22.0,1.0,04:27.70,120333.0,2021,games
10.0,17.0,40.0,1.0,22:15.05,120333.0,2021,games
1.0,4.0,91.0,1.0,1:10:35.29,308651.0,2021,games
2.0,27.0,28.0,1.0,10:13.30,308651.0,2021,games
3.0,24.0,34.0,1.0,01:19.44,308651.0,2021,games
4.0,33.0,16.0,1.0,CAP+11,308651.0,2021,games
5.0,17.0,52.0,1.0,12:48.04,308651.0,2021,games
6.0,26.0,30.0,1.0,CAP+2,308651.0,2021,games
7.0,18.0,49.0,1.0,06:42.97,308651.0,2021,games
8.0,27.0,28.0,1.0,CAP+2,308651.0,2021,games
9.0,23.0,36.0,1.0,04:08.59,308651.0,2021,games
10.0,24.0,19.0,1.0,23:24.27,308651.0,2021,games
1.0,29.0,24.0,1.0,1:16:56.27,20698.0,2021,games
2.0,36.0,10.0,1.0,11:57.35,20698.0,2021,games
3.0,35.0,12.0,1.0,01:29.94,20698.0,2021,games
4.0,19.0,46.0,1.0,18:56.95,20698.0,2021,games
5.0,24.0,34.0,1.0,13:14.63,20698.0,2021,games
6.0,23.0,36.0,1.0,CAP+1,20698.0,2021,games
7.0,25.0,32.0,1.0,07:33.87,20698.0,2021,games
8.0,17.0,52.0,1.0,04:02.91,20698.0,2021,games
9.0,17.0,52.0,1.0,04:00.74,20698.0,2021,games
10.0,21.0,28.0,1.0,23:13.99,20698.0,2021,games
1.0,32.0,18.0,1.0,1:18:35.76,888668.0,2021,games
2.0,19.0,46.0,1.0,09:26.80,888668.0,2021,games
3.0,6.0,85.0,1.0,01:17.07,888668.0,2021,games
4.0,32.0,18.0,1.0,CAP+10,888668.0,2021,games
5.0,22.0,38.0,1.0,12:58.93,888668.0,2021,games
6.0,34.0,14.0,1.0,CAP+2,888668.0,2021,games
7.0,34.0,14.0,1.0,CAP+9,888668.0,2021,games
8.0,33.0,16.0,1.0,CAP+41,888668.0,2021,games
9.0,25.0,32.0,1.0,04:13.41,888668.0,2021,games
10.0,20.0,31.0,1.0,23:04.71,888668.0,2021,games
1.0,37.0,8.0,1.0,1:23:12.94,263026.0,2021,games
2.0,38.0,6.0,1.0,CAP+4,263026.0,2021,games
3.0,32.0,18.0,1.0,01:23.82,263026.0,2021,games
4.0,36.0,10.0,1.0,CAP+20,263026.0,2021,games
5.0,19.0,46.0,1.0,12:51.00,263026.0,2021,games
6.0,21.0,40.0,1.0,CAP+1,263026.0,2021,games
7.0,6.0,85.0,1.0,05:47.76,263026.0,2021,games
8.0,31.0,20.0,1.0,CAP+8,263026.0,2021,games
9.0,19.0,46.0,1.0,04:02.06,263026.0,2021,games
10.0,30.0,1.0,1.0,26:06.93,263026.0,2021,games
1.0,34.0,14.0,1.0,1:19:36.84,676693.0,2021,games
2.0,26.0,30.0,1.0,09:55.34,676693.0,2021,games
3.0,37.0,8.0,1.0,01:35.92,676693.0,2021,games
4.0,15.0,58.0,1.0,17:13.37,676693.0,2021,games
5.0,29.0,24.0,1.0,13:39.47,676693.0,2021,games
6.0,28.0,26.0,1.0,CAP+2,676693.0,2021,games
7.0,17.0,52.0,1.0,06:38.43,676693.0,2021,games
8.0,23.0,36.0,1.0,04:39.22,676693.0,2021,games
9.0,26.0,30.0,1.0,04:16.71,676693.0,2021,games
1.0,31.0,20.0,1.0,1:17:18.34,478414.0,2021,games
2.0,30.0,22.0,1.0,10:48.79,478414.0,2021,games
3.0,34.0,14.0,1.0,01:25.47,478414.0,2021,games
4.0,18.0,49.0,1.0,18:41.41,478414.0,2021,games
5.0,30.0,22.0,1.0,13:41.48,478414.0,2021,games
6.0,33.0,16.0,1.0,CAP+2,478414.0,2021,games
7.0,28.0,26.0,1.0,CAP+1,478414.0,2021,games
8.0,8.0,79.0,1.0,03:00.34,478414.0,2021,games
9.0,34.0,14.0,1.0,05:08.05,478414.0,2021,games
1.0,38.0,6.0,1.0,1:24:45.57,483096.0,2021,games
2.0,28.0,26.0,1.0,10:20.81,483096.0,2021,games
3.0,14.0,61.0,1.0,01:18.43,483096.0,2021,games
4.0,35.0,12.0,1.0,CAP+12,483096.0,2021,games
5.0,34.0,14.0,1.0,14:26.71,483096.0,2021,games
6.0,27.0,28.0,1.0,CAP+2,483096.0,2021,games
7.0,31.0,20.0,1.0,CAP+3,483096.0,2021,games
8.0,34.0,14.0,1.0,CAP+43,483096.0,2021,games
9.0,12.0,67.0,1.0,03:51.61,483096.0,2021,games
1.0,13.0,64.0,1.0,1:12:57.14,95022.0,2021,games
2.0,31.0,20.0,1.0,10:58.17,95022.0,2021,games
3.0,29.0,24.0,1.0,01:22.00,95022.0,2021,games
4.0,29.0,24.0,1.0,CAP+2,95022.0,2021,games
5.0,25.0,32.0,1.0,13:32.39,95022.0,2021,games
