ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
2.0,72.0,4510000.0,1.0,451 reps,975774.0,2023,quarterfinals
3.0,60.0,400285.0,1.0,5:15,975774.0,2023,quarterfinals
4.0,7.0,5880000.0,1.0,588 reps,975774.0,2023,quarterfinals
5.0,21.0,900618.0,1.0,4:42,975774.0,2023,quarterfinals
1.0,52.0,900427.0,1.0,7:53,250172.0,2023,quarterfinals
2.0,37.0,4690000.0,1.0,469 reps,250172.0,2023,quarterfinals
3.0,24.0,400313.0,1.0,4:47,250172.0,2023,quarterfinals
4.0,250.0,5440000.0,1.0,544 reps,250172.0,2023,quarterfinals
5.0,79.0,900589.0,1.0,5:11,250172.0,2023,quarterfinals
1.0,22.0,900459.0,1.0,7:21,153625.0,2023,quarterfinals
2.0,18.0,5020000.0,1.0,502 reps,153625.0,2023,quarterfinals
3.0,311.0,400201.0,1.0,6:39,153625.0,2023,quarterfinals
4.0,40.0,5710000.0,1.0,571 reps,153625.0,2023,quarterfinals
5.0,63.0,900595.0,1.0,5:05,153625.0,2023,quarterfinals
1.0,148.0,900377.0,1.0,8:43,1020449.0,2023,quarterfinals
2.0,83.0,4490000.0,1.0,449 reps,1020449.0,2023,quarterfinals
3.0,74.0,400279.0,1.0,5:21,1020449.0,2023,quarterfinals
4.0,24.0,5760000.0,1.0,576 reps,1020449.0,2023,quarterfinals
5.0,126.0,900577.0,1.0,5:23,1020449.0,2023,quarterfinals
1.0,210.0,900353.0,1.0,9:07,1135386.0,2023,quarterfinals
2.0,49.0,4620000.0,1.0,462 reps,1135386.0,2023,quarterfinals
3.0,20.0,400316.0,1.0,4:44,1135386.0,2023,quarterfinals
4.0,70.0,5630000.0,1.0,563 reps,1135386.0,2023,quarterfinals
5.0,110.0,900583.0,1.0,5:17,1135386.0,2023,quarterfinals
1.0,99.0,900394.0,1.0,8:26,469626.0,2023,quarterfinals
2.0,87.0,4480000.0,1.0,448 reps,469626.0,2023,quarterfinals
3.0,90.0,400269.0,1.0,5:31,469626.0,2023,quarterfinals
4.0,44.0,5690000.0,1.0,569 reps,469626.0,2023,quarterfinals
5.0,144.0,900574.0,1.0,5:26,469626.0,2023,quarterfinals
1.0,13.0,900471.0,1.0,7:09,156156.0,2023,quarterfinals
2.0,141.0,4390000.0,1.0,439 reps,156156.0,2023,quarterfinals
3.0,51.0,400291.0,1.0,5:09,156156.0,2023,quarterfinals
4.0,204.0,5490000.0,1.0,549 reps,156156.0,2023,quarterfinals
5.0,57.0,900598.0,1.0,5:02,156156.0,2023,quarterfinals
1.0,179.0,900363.0,1.0,8:57,235127.0,2023,quarterfinals
2.0,160.0,4370000.0,1.0,437 reps,235127.0,2023,quarterfinals
3.0,31.0,400309.0,1.0,4:51,235127.0,2023,quarterfinals
4.0,95.0,5590000.0,1.0,559 reps,235127.0,2023,quarterfinals
5.0,3.0,900645.0,1.0,4:15,235127.0,2023,quarterfinals
1.0,186.0,900361.0,1.0,8:59,945268.0,2023,quarterfinals
2.0,34.0,4740000.0,1.0,474 reps,945268.0,2023,quarterfinals
3.0,67.0,400282.0,1.0,5:18,945268.0,2023,quarterfinals
4.0,37.0,5720000.0,1.0,572 reps,945268.0,2023,quarterfinals
5.0,144.0,900574.0,1.0,5:26,945268.0,2023,quarterfinals
1.0,401.0,900306.0,1.0,9:54,107101.0,2023,quarterfinals
2.0,4.0,5300000.0,1.0,530 reps,107101.0,2023,quarterfinals
3.0,24.0,400313.0,1.0,4:47,107101.0,2023,quarterfinals
4.0,11.0,5850000.0,1.0,585 reps,107101.0,2023,quarterfinals
5.0,33.0,900607.0,1.0,4:53,107101.0,2023,quarterfinals
1.0,4.0,900498.0,1.0,6:42,534247.0,2023,quarterfinals
2.0,9.0,5110000.0,1.0,511 reps,534247.0,2023,quarterfinals
3.0,94.0,400268.0,1.0,5:32,534247.0,2023,quarterfinals
4.0,292.0,5400000.0,1.0,540 reps,534247.0,2023,quarterfinals
5.0,84.0,900588.0,1.0,5:12,534247.0,2023,quarterfinals
1.0,87.0,900399.0,1.0,8:21,663689.0,2023,quarterfinals
2.0,25.0,4890000.0,1.0,489 reps,663689.0,2023,quarterfinals
3.0,35.0,400307.0,1.0,4:53,663689.0,2023,quarterfinals
4.0,131.0,5530000.0,1.0,553 reps,663689.0,2023,quarterfinals
5.0,209.0,900562.0,1.0,5:38,663689.0,2023,quarterfinals
1.0,411.0,900305.0,1.0,9:55,900251.0,2023,quarterfinals
2.0,5.0,5240000.0,1.0,524 reps,900251.0,2023,quarterfinals
3.0,46.0,400294.0,1.0,5:06,900251.0,2023,quarterfinals
4.0,11.0,5850000.0,1.0,585 reps,900251.0,2023,quarterfinals
5.0,41.0,900603.0,1.0,4:57,900251.0,2023,quarterfinals
1.0,156.0,900373.0,1.0,8:47,35627.0,2023,quarterfinals
2.0,42.0,4640000.0,1.0,464 reps,35627.0,2023,quarterfinals
3.0,134.0,400251.0,1.0,5:49,35627.0,2023,quarterfinals
4.0,158.0,5510000.0,1.0,551 reps,35627.0,2023,quarterfinals
5.0,46.0,900602.0,1.0,4:58,35627.0,2023,quarterfinals
1.0,41.0,900434.0,1.0,7:46,925870.0,2023,quarterfinals
2.0,280.0,4220000.0,1.0,422 reps,925870.0,2023,quarterfinals
3.0,124.0,400256.0,1.0,5:44,925870.0,2023,quarterfinals
4.0,83.0,5610000.0,1.0,561 reps,925870.0,2023,quarterfinals
5.0,22.0,900617.0,1.0,4:43,925870.0,2023,quarterfinals
1.0,28.0,900449.0,1.0,7:31,173837.0,2023,quarterfinals
2.0,405.0,3960000.0,1.0,396 reps,173837.0,2023,quarterfinals
3.0,105.0,400262.0,1.0,5:38,173837.0,2023,quarterfinals
4.0,1.0,6000000.0,1.0,600 reps,173837.0,2023,quarterfinals
5.0,17.0,900621.0,1.0,4:39,173837.0,2023,quarterfinals
1.0,2.0,900506.0,1.0,6:34,929317.0,2023,quarterfinals
2.0,35.0,4730000.0,1.0,473 reps,929317.0,2023,quarterfinals
3.0,328.0,400198.0,1.0,6:42,929317.0,2023,quarterfinals
4.0,65.0,5640000.0,1.0,564 reps,929317.0,2023,quarterfinals
5.0,129.0,900576.0,1.0,5:24,929317.0,2023,quarterfinals
1.0,18.0,900461.0,1.0,7:19,472642.0,2023,quarterfinals
2.0,141.0,4390000.0,1.0,439 reps,472642.0,2023,quarterfinals
3.0,300.0,400204.0,1.0,6:36,472642.0,2023,quarterfinals
4.0,76.0,5620000.0,1.0,562 reps,472642.0,2023,quarterfinals
5.0,51.0,900601.0,1.0,4:59,472642.0,2023,quarterfinals
1.0,121.0,900388.0,1.0,8:32,896411.0,2023,quarterfinals
2.0,3.0,5320000.0,1.0,532 reps,896411.0,2023,quarterfinals
3.0,37.0,400305.0,1.0,4:55,896411.0,2023,quarterfinals
4.0,87.0,5600000.0,1.0,560 reps,896411.0,2023,quarterfinals
5.0,348.0,900543.0,1.0,5:57,896411.0,2023,quarterfinals
1.0,230.0,900347.0,1.0,9:13,822789.0,2023,quarterfinals
2.0,110.0,4440000.0,1.0,444 reps,822789.0,2023,quarterfinals
3.0,221.0,400228.0,1.0,6:12,822789.0,2023,quarterfinals
4.0,76.0,5620000.0,1.0,562 reps,822789.0,2023,quarterfinals
5.0,24.0,900614.0,1.0,4:46,822789.0,2023,quarterfinals
1.0,502.0,900287.0,1.0,10:13,680734.0,2023,quarterfinals
2.0,51.0,4600000.0,1.0,460 reps,680734.0,2023,quarterfinals
3.0,56.0,400286.0,1.0,5:14,680734.0,2023,quarterfinals
4.0,37.0,5720000.0,1.0,572 reps,680734.0,2023,quarterfinals
5.0,46.0,900602.0,1.0,4:58,680734.0,2023,quarterfinals
1.0,175.0,900364.0,1.0,8:56,1454081.0,2023,quarterfinals
2.0,11.0,5090000.0,1.0,509 reps,1454081.0,2023,quarterfinals
3.0,281.0,400209.0,1.0,6:31,1454081.0,2023,quarterfinals
4.0,13.0,5830000.0,1.0,583 reps,1454081.0,2023,quarterfinals
5.0,222.0,900560.0,1.0,5:40,1454081.0,2023,quarterfinals
1.0,98.0,900395.0,1.0,8:25,211543.0,2023,quarterfinals
2.0,27.0,4870000.0,1.0,487 reps,211543.0,2023,quarterfinals
3.0,182.0,400241.0,1.0,5:59,211543.0,2023,quarterfinals
4.0,226.0,5470000.0,1.0,547 reps,211543.0,2023,quarterfinals
5.0,170.0,900569.0,1.0,5:31,211543.0,2023,quarterfinals
1.0,31.0,900447.0,1.0,7:33,686308.0,2023,quarterfinals
2.0,432.0,3920000.0,1.0,392 reps,686308.0,2023,quarterfinals
3.0,5.0,400339.0,1.0,4:21,686308.0,2023,quarterfinals
4.0,250.0,5440000.0,1.0,544 reps,686308.0,2023,quarterfinals
5.0,2.0,900649.0,1.0,4:11,686308.0,2023,quarterfinals
1.0,108.0,900392.0,1.0,8:28,432855.0,2023,quarterfinals
2.0,372.0,4030000.0,1.0,403 reps,432855.0,2023,quarterfinals
3.0,244.0,400221.0,1.0,6:19,432855.0,2023,quarterfinals
4.0,8.0,5860000.0,1.0,586 reps,432855.0,2023,quarterfinals
5.0,16.0,900622.0,1.0,4:38,432855.0,2023,quarterfinals
1.0,47.0,900430.0,1.0,7:50,913681.0,2023,quarterfinals
2.0,297.0,4190000.0,1.0,419 reps,913681.0,2023,quarterfinals
3.0,253.0,400217.0,1.0,6:23,913681.0,2023,quarterfinals
4.0,30.0,5750000.0,1.0,575 reps,913681.0,2023,quarterfinals
5.0,137.0,900575.0,1.0,5:25,913681.0,2023,quarterfinals
1.0,184.0,900362.0,1.0,8:58,743896.0,2023,quarterfinals
2.0,250.0,4300000.0,1.0,430 reps,743896.0,2023,quarterfinals
3.0,143.0,400249.0,1.0,5:51,743896.0,2023,quarterfinals
4.0,37.0,5720000.0,1.0,572 reps,743896.0,2023,quarterfinals
5.0,162.0,900570.0,1.0,5:30,743896.0,2023,quarterfinals
1.0,368.0,900313.0,1.0,9:47,642094.0,2023,quarterfinals
2.0,160.0,4370000.0,1.0,437 reps,642094.0,2023,quarterfinals
3.0,73.0,400280.0,1.0,5:20,642094.0,2023,quarterfinals
4.0,70.0,5630000.0,1.0,563 reps,642094.0,2023,quarterfinals
5.0,117.0,900580.0,1.0,5:20,642094.0,2023,quarterfinals
1.0,252.0,900341.0,1.0,9:19,1289210.0,2023,quarterfinals
2.0,55.0,4570000.0,1.0,457 reps,1289210.0,2023,quarterfinals
3.0,27.0,400311.0,1.0,4:49,1289210.0,2023,quarterfinals
4.0,165.0,5500000.0,1.0,550 reps,1289210.0,2023,quarterfinals
5.0,290.0,900551.0,1.0,5:49,1289210.0,2023,quarterfinals
1.0,34.0,900440.0,1.0,7:40,935580.0,2023,quarterfinals
2.0,98.0,4460000.0,1.0,446 reps,935580.0,2023,quarterfinals
3.0,379.0,400183.0,1.0,6:57,935580.0,2023,quarterfinals
4.0,237.0,5450000.0,1.0,545 reps,935580.0,2023,quarterfinals
5.0,51.0,900601.0,1.0,4:59,935580.0,2023,quarterfinals
1.0,67.0,900419.0,1.0,8:01,45136.0,2023,quarterfinals
2.0,173.0,4360000.0,1.0,436 reps,45136.0,2023,quarterfinals
3.0,173.0,400243.0,1.0,5:57,45136.0,2023,quarterfinals
4.0,87.0,5600000.0,1.0,560 reps,45136.0,2023,quarterfinals
5.0,300.0,900550.0,1.0,5:50,45136.0,2023,quarterfinals
1.0,73.0,900410.0,1.0,8:10,678713.0,2023,quarterfinals
2.0,42.0,4640000.0,1.0,464 reps,678713.0,2023,quarterfinals
3.0,194.0,400237.0,1.0,6:03,678713.0,2023,quarterfinals
4.0,350.0,5360000.0,1.0,536 reps,678713.0,2023,quarterfinals
5.0,154.0,900571.0,1.0,5:29,678713.0,2023,quarterfinals
1.0,179.0,900363.0,1.0,8:57,74320.0,2023,quarterfinals
2.0,335.0,4100000.0,1.0,410 reps,74320.0,2023,quarterfinals
3.0,227.0,400227.0,1.0,6:13,74320.0,2023,quarterfinals
4.0,8.0,5860000.0,1.0,586 reps,74320.0,2023,quarterfinals
5.0,65.0,900594.0,1.0,5:06,74320.0,2023,quarterfinals
1.0,342.0,900319.0,1.0,9:41,897110.0,2023,quarterfinals
2.0,346.0,4090000.0,1.0,409 reps,897110.0,2023,quarterfinals
3.0,9.0,400332.0,1.0,4:28,897110.0,2023,quarterfinals
4.0,16.0,5810000.0,1.0,581 reps,897110.0,2023,quarterfinals
5.0,104.0,900584.0,1.0,5:16,897110.0,2023,quarterfinals
1.0,159.0,900371.0,1.0,8:49,1150117.0,2023,quarterfinals
2.0,212.0,4330000.0,1.0,433 reps,1150117.0,2023,quarterfinals
3.0,86.0,400271.0,1.0,5:29,1150117.0,2023,quarterfinals
4.0,250.0,5440000.0,1.0,544 reps,1150117.0,2023,quarterfinals
5.0,129.0,900576.0,1.0,5:24,1150117.0,2023,quarterfinals
1.0,544.0,900279.0,1.0,10:21,251546.0,2023,quarterfinals
2.0,173.0,4360000.0,1.0,436 reps,251546.0,2023,quarterfinals
3.0,86.0,400271.0,1.0,5:29,251546.0,2023,quarterfinals
4.0,5.0,5900000.0,1.0,590 reps,251546.0,2023,quarterfinals
5.0,30.0,900608.0,1.0,4:52,251546.0,2023,quarterfinals
1.0,299.0,900331.0,1.0,9:29,888668.0,2023,quarterfinals
2.0,262.0,4280000.0,1.0,428 reps,888668.0,2023,quarterfinals
3.0,208.0,400232.0,1.0,6:08,888668.0,2023,quarterfinals
4.0,44.0,5690000.0,1.0,569 reps,888668.0,2023,quarterfinals
5.0,41.0,900603.0,1.0,4:57,888668.0,2023,quarterfinals
1.0,83.0,900401.0,1.0,8:19,47746.0,2023,quarterfinals
2.0,98.0,4460000.0,1.0,446 reps,47746.0,2023,quarterfinals
3.0,232.0,400224.0,1.0,6:16,47746.0,2023,quarterfinals
4.0,281.0,5410000.0,1.0,541 reps,47746.0,2023,quarterfinals
5.0,185.0,900566.0,1.0,5:34,47746.0,2023,quarterfinals
1.0,206.0,900356.0,1.0,9:04,483096.0,2023,quarterfinals
2.0,432.0,3920000.0,1.0,392 reps,483096.0,2023,quarterfinals
3.0,197.0,400236.0,1.0,6:04,483096.0,2023,quarterfinals
4.0,62.0,5660000.0,1.0,566 reps,483096.0,2023,quarterfinals
5.0,30.0,900608.0,1.0,4:52,483096.0,2023,quarterfinals
1.0,23.0,900455.0,1.0,7:25,676693.0,2023,quarterfinals
2.0,98.0,4460000.0,1.0,446 reps,676693.0,2023,quarterfinals
3.0,240.0,400222.0,1.0,6:18,676693.0,2023,quarterfinals
4.0,237.0,5450000.0,1.0,545 reps,676693.0,2023,quarterfinals
5.0,333.0,900545.0,1.0,5:55,676693.0,2023,quarterfinals
1.0,220.0,900350.0,1.0,9:10,1271103.0,2023,quarterfinals
2.0,98.0,4460000.0,1.0,446 reps,1271103.0,2023,quarterfinals
3.0,211.0,400231.0,1.0,6:09,1271103.0,2023,quarterfinals
4.0,165.0,5500000.0,1.0,550 reps,1271103.0,2023,quarterfinals
5.0,244.0,900557.0,1.0,5:43,1271103.0,2023,quarterfinals
1.0,325.0,900324.0,1.0,9:36,1232973.0,2023,quarterfinals
2.0,61.0,4550000.0,1.0,455 reps,1232973.0,2023,quarterfinals
3.0,271.0,400212.0,1.0,6:28,1232973.0,2023,quarterfinals
4.0,281.0,5410000.0,1.0,541 reps,1232973.0,2023,quarterfinals
5.0,10.0,900632.0,1.0,4:28,1232973.0,2023,quarterfinals
1.0,244.0,900343.0,1.0,9:17,99564.0,2023,quarterfinals
2.0,212.0,4330000.0,1.0,433 reps,99564.0,2023,quarterfinals
3.0,232.0,400224.0,1.0,6:16,99564.0,2023,quarterfinals
4.0,52.0,5680000.0,1.0,568 reps,99564.0,2023,quarterfinals
5.0,209.0,900562.0,1.0,5:38,99564.0,2023,quarterfinals
1.0,71.0,900413.0,1.0,8:07,79080.0,2023,quarterfinals
2.0,212.0,4330000.0,1.0,433 reps,79080.0,2023,quarterfinals
3.0,476.0,400160.0,1.0,7:20,79080.0,2023,quarterfinals
4.0,52.0,5680000.0,1.0,568 reps,79080.0,2023,quarterfinals
5.0,144.0,900574.0,1.0,5:26,79080.0,2023,quarterfinals
1.0,143.0,900378.0,1.0,8:42,1439304.0,2023,quarterfinals
2.0,212.0,4330000.0,1.0,433 reps,1439304.0,2023,quarterfinals
3.0,458.0,400165.0,1.0,7:15,1439304.0,2023,quarterfinals
4.0,119.0,5550000.0,1.0,555 reps,1439304.0,2023,quarterfinals
5.0,28.0,900609.0,1.0,4:51,1439304.0,2023,quarterfinals
1.0,323.0,900325.0,1.0,9:35,1105497.0,2023,quarterfinals
2.0,432.0,3920000.0,1.0,392 reps,1105497.0,2023,quarterfinals
3.0,51.0,400291.0,1.0,5:09,1105497.0,2023,quarterfinals
4.0,107.0,5570000.0,1.0,557 reps,1105497.0,2023,quarterfinals
5.0,56.0,900599.0,1.0,5:01,1105497.0,2023,quarterfinals
1.0,64.0,900420.0,1.0,8:00,1031875.0,2023,quarterfinals
2.0,290.0,4200000.0,1.0,420 reps,1031875.0,2023,quarterfinals
3.0,103.0,400263.0,1.0,5:37,1031875.0,2023,quarterfinals
4.0,388.0,5330000.0,1.0,533 reps,1031875.0,2023,quarterfinals
5.0,170.0,900569.0,1.0,5:31,1031875.0,2023,quarterfinals
1.0,78.0,900406.0,1.0,8:14,1286931.0,2023,quarterfinals
2.0,272.0,4250000.0,1.0,425 reps,1286931.0,2023,quarterfinals
3.0,122.0,400257.0,1.0,5:43,1286931.0,2023,quarterfinals
4.0,226.0,5470000.0,1.0,547 reps,1286931.0,2023,quarterfinals
5.0,348.0,900543.0,1.0,5:57,1286931.0,2023,quarterfinals
1.0,266.0,900337.0,1.0,9:23,697475.0,2023,quarterfinals
2.0,68.0,4530000.0,1.0,453 reps,697475.0,2023,quarterfinals
3.0,129.0,400253.0,1.0,5:47,697475.0,2023,quarterfinals
4.0,220.0,5480000.0,1.0,548 reps,697475.0,2023,quarterfinals
5.0,374.0,900541.0,1.0,5:59,697475.0,2023,quarterfinals
1.0,304.0,900330.0,1.0,9:30,1772337.0,2023,quarterfinals
2.0,104.0,4450000.0,1.0,445 reps,1772337.0,2023,quarterfinals
3.0,46.0,400294.0,1.0,5:06,1772337.0,2023,quarterfinals
4.0,485.0,5270000.0,1.0,527 reps,1772337.0,2023,quarterfinals
5.0,129.0,900576.0,1.0,5:24,1772337.0,2023,quarterfinals
1.0,73.0,900410.0,1.0,8:10,1408660.0,2023,quarterfinals
2.0,366.0,4050000.0,1.0,405 reps,1408660.0,2023,quarterfinals
3.0,143.0,400249.0,1.0,5:51,1408660.0,2023,quarterfinals
4.0,87.0,5600000.0,1.0,560 reps,1408660.0,2023,quarterfinals
5.0,414.0,900536.0,1.0,6:04,1408660.0,2023,quarterfinals
1.0,175.0,900364.0,1.0,8:56,167749.0,2023,quarterfinals
2.0,125.0,4410000.0,1.0,441 reps,167749.0,2023,quarterfinals
3.0,443.0,400168.0,1.0,7:12,167749.0,2023,quarterfinals
4.0,237.0,5450000.0,1.0,545 reps,167749.0,2023,quarterfinals
5.0,104.0,900584.0,1.0,5:16,167749.0,2023,quarterfinals
1.0,603.0,900269.0,1.0,10:31,681073.0,2023,quarterfinals
2.0,212.0,4330000.0,1.0,433 reps,681073.0,2023,quarterfinals
3.0,27.0,400311.0,1.0,4:49,681073.0,2023,quarterfinals
4.0,83.0,5610000.0,1.0,561 reps,681073.0,2023,quarterfinals
5.0,162.0,900570.0,1.0,5:30,681073.0,2023,quarterfinals
1.0,481.0,900291.0,1.0,10:09,1546147.0,2023,quarterfinals
2.0,432.0,3920000.0,1.0,392 reps,1546147.0,2023,quarterfinals
3.0,67.0,400282.0,1.0,5:18,1546147.0,2023,quarterfinals
4.0,95.0,5590000.0,1.0,559 reps,1546147.0,2023,quarterfinals
5.0,25.0,900613.0,1.0,4:47,1546147.0,2023,quarterfinals
1.0,7.0,900482.0,1.0,6:58,1289013.0,2023,quarterfinals
2.0,223.0,4320000.0,1.0,432 reps,1289013.0,2023,quarterfinals
3.0,633.0,400128.0,1.0,7:52,1289013.0,2023,quarterfinals
4.0,125.0,5540000.0,1.0,554 reps,1289013.0,2023,quarterfinals
5.0,117.0,900580.0,1.0,5:20,1289013.0,2023,quarterfinals
1.0,151.0,900376.0,1.0,8:44,402035.0,2023,quarterfinals
2.0,280.0,4220000.0,1.0,422 reps,402035.0,2023,quarterfinals
3.0,220.0,400229.0,1.0,6:11,402035.0,2023,quarterfinals
4.0,165.0,5500000.0,1.0,550 reps,402035.0,2023,quarterfinals
5.0,300.0,900550.0,1.0,5:50,402035.0,2023,quarterfinals
1.0,171.0,900365.0,1.0,8:55,313457.0,2023,quarterfinals
2.0,586.0,3850000.0,1.0,385 reps,313457.0,2023,quarterfinals
3.0,60.0,400285.0,1.0,5:15,313457.0,2023,quarterfinals
4.0,131.0,5530000.0,1.0,553 reps,313457.0,2023,quarterfinals
5.0,170.0,900569.0,1.0,5:31,313457.0,2023,quarterfinals
1.0,131.0,900383.0,1.0,8:37,773001.0,2023,quarterfinals
