ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
4.0,189.0,381.0,1.0,381 lbs,504209.0,2021,quarterfinals
5.0,43.0,360280.0,1.0,2:20,504209.0,2021,quarterfinals
1.0,59.0,4200176.0,1.0,7:04,676693.0,2021,quarterfinals
2.0,108.0,3780136.0,1.0,17:44,676693.0,2021,quarterfinals
3.0,291.0,2400360.0,1.0,9:00,676693.0,2021,quarterfinals
4.0,22.0,413.0,1.0,413 lbs,676693.0,2021,quarterfinals
5.0,373.0,360247.0,1.0,2:53,676693.0,2021,quarterfinals
1.0,169.0,4200158.0,1.0,7:22,925870.0,2021,quarterfinals
2.0,88.0,3780147.0,1.0,17:33,925870.0,2021,quarterfinals
3.0,135.0,2400379.0,1.0,8:41,925870.0,2021,quarterfinals
4.0,419.0,366.0,1.0,366 lbs,925870.0,2021,quarterfinals
5.0,51.0,360279.0,1.0,2:21,925870.0,2021,quarterfinals
1.0,54.0,4200177.0,1.0,7:03,105874.0,2021,quarterfinals
2.0,71.0,3780178.0,1.0,17:02,105874.0,2021,quarterfinals
3.0,12.0,2400415.0,1.0,8:05,105874.0,2021,quarterfinals
4.0,684.0,355.0,1.0,355 lbs,105874.0,2021,quarterfinals
5.0,63.0,360277.0,1.0,2:23,105874.0,2021,quarterfinals
1.0,21.0,4200188.0,1.0,6:52,81616.0,2021,quarterfinals
2.0,60.0,3780193.0,1.0,16:47,81616.0,2021,quarterfinals
3.0,100.0,2400385.0,1.0,8:35,81616.0,2021,quarterfinals
4.0,606.0,357.0,1.0,357 lbs,81616.0,2021,quarterfinals
5.0,97.0,360271.0,1.0,2:29,81616.0,2021,quarterfinals
1.0,54.0,4200177.0,1.0,7:03,194457.0,2021,quarterfinals
2.0,49.0,3780208.0,1.0,16:32,194457.0,2021,quarterfinals
3.0,119.0,2400381.0,1.0,8:39,194457.0,2021,quarterfinals
4.0,382.0,367.0,1.0,367 lbs,194457.0,2021,quarterfinals
5.0,285.0,360252.0,1.0,2:48,194457.0,2021,quarterfinals
1.0,44.0,4200179.0,1.0,7:01,739342.0,2021,quarterfinals
2.0,486.0,3780001.0,1.0,19:59,739342.0,2021,quarterfinals
3.0,91.0,2400388.0,1.0,8:32,739342.0,2021,quarterfinals
4.0,220.0,377.0,1.0,377 lbs,739342.0,2021,quarterfinals
5.0,114.0,360269.0,1.0,2:31,739342.0,2021,quarterfinals
1.0,54.0,4200177.0,1.0,7:03,1454081.0,2021,quarterfinals
2.0,169.0,3780095.0,1.0,18:25,1454081.0,2021,quarterfinals
3.0,155.0,2400375.0,1.0,8:45,1454081.0,2021,quarterfinals
4.0,73.0,397.0,1.0,397 lbs,1454081.0,2021,quarterfinals
5.0,516.0,360239.0,1.0,3:01,1454081.0,2021,quarterfinals
1.0,313.0,4200142.0,1.0,7:38,493511.0,2021,quarterfinals
2.0,32.0,3780232.0,1.0,16:08,493511.0,2021,quarterfinals
3.0,186.0,2400371.0,1.0,8:49,493511.0,2021,quarterfinals
4.0,419.0,366.0,1.0,366 lbs,493511.0,2021,quarterfinals
5.0,30.0,360285.0,1.0,2:15,493511.0,2021,quarterfinals
1.0,98.0,4200169.0,1.0,7:11,111592.0,2021,quarterfinals
2.0,129.0,3780123.0,1.0,17:57,111592.0,2021,quarterfinals
3.0,170.0,2400373.0,1.0,8:47,111592.0,2021,quarterfinals
4.0,547.0,360.0,1.0,360 lbs,111592.0,2021,quarterfinals
5.0,51.0,360279.0,1.0,2:21,111592.0,2021,quarterfinals
1.0,90.0,4200170.0,1.0,7:10,671093.0,2021,quarterfinals
2.0,31.0,3780236.0,1.0,16:04,671093.0,2021,quarterfinals
3.0,52.0,2400397.0,1.0,8:23,671093.0,2021,quarterfinals
4.0,820.0,352.0,1.0,352 lbs,671093.0,2021,quarterfinals
5.0,7.0,360296.0,1.0,2:04,671093.0,2021,quarterfinals
1.0,112.0,4200166.0,1.0,7:14,672663.0,2021,quarterfinals
