ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
5.0,9.0,68.0,1.0,3:46,1624460.0,2023,semifinals
6.0,22.0,24.0,1.0,CAP+35,1624460.0,2023,semifinals
7.0,5.0,84.0,1.0,4:45,1624460.0,2023,semifinals
1.0,12.0,56.0,1.0,29:25,2231317.0,2023,semifinals
2.0,18.0,36.0,1.0,5,2231317.0,2023,semifinals
3.0,8.0,72.0,1.0,CAP+27,2231317.0,2023,semifinals
4.0,14.0,48.0,1.0,243,2231317.0,2023,semifinals
5.0,7.0,76.0,1.0,3:41,2231317.0,2023,semifinals
6.0,21.0,27.0,1.0,CAP+31,2231317.0,2023,semifinals
7.0,24.0,18.0,1.0,5:39,2231317.0,2023,semifinals
1.0,8.0,72.0,1.0,29:03,901467.0,2023,semifinals
2.0,9.0,68.0,1.0,21,901467.0,2023,semifinals
3.0,1.0,100.0,1.0,15:15,901467.0,2023,semifinals
4.0,18.0,36.0,1.0,231,901467.0,2023,semifinals
5.0,12.0,56.0,1.0,3:52,901467.0,2023,semifinals
1.0,21.0,27.0,1.0,CAP+6,226694.0,2023,semifinals
2.0,7.0,76.0,1.0,26,226694.0,2023,semifinals
3.0,23.0,21.0,1.0,CAP+55,226694.0,2023,semifinals
4.0,16.0,42.0,1.0,243,226694.0,2023,semifinals
5.0,23.0,21.0,1.0,4:20,226694.0,2023,semifinals
6.0,6.0,80.0,1.0,CAP+10,226694.0,2023,semifinals
7.0,25.0,15.0,1.0,5:51,226694.0,2023,semifinals
1.0,20.0,30.0,1.0,CAP+6,722045.0,2023,semifinals
2.0,26.0,12.0,1.0,0,722045.0,2023,semifinals
3.0,17.0,39.0,1.0,CAP+39,722045.0,2023,semifinals
4.0,17.0,39.0,1.0,236,722045.0,2023,semifinals
5.0,11.0,60.0,1.0,3:52,722045.0,2023,semifinals
6.0,12.0,56.0,1.0,CAP+27,722045.0,2023,semifinals
7.0,16.0,42.0,1.0,5:14,722045.0,2023,semifinals
1.0,14.0,48.0,1.0,29:44,1206296.0,2023,semifinals
2.0,26.0,12.0,1.0,0,1206296.0,2023,semifinals
3.0,4.0,88.0,1.0,CAP+6,1206296.0,2023,semifinals
4.0,23.0,21.0,1.0,223,1206296.0,2023,semifinals
5.0,25.0,15.0,1.0,4:27,1206296.0,2023,semifinals
6.0,23.0,21.0,1.0,CAP+51,1206296.0,2023,semifinals
