competitorId,competitorName,firstName,lastName,status,postCompStatus,gender,profilePicS3key,countryOfOriginCode,countryOfOriginName,countryShortCode,regionId,regionName,divisionId,affiliateId,affiliateName,age,height,weight,teamCaptain,overallRank,overallScore
1334678,Jay-Lee Mansy,Jay-Lee,Mansy,ACT,,F,athlete-avatar.jpg,NZ,New Zealand,,32,Oceania,2,29991,CrossFit Bil Athletic,35,,,0,26,199
717120,Amber Koen,Amber,Koen,ACT,,F,784df-P717120_3-184.jpg,AU,Australia,,32,Oceania,2,11440,CrossFit Facilitate,28,,,0,27,168
1212617,Bec Glenister,Bec,Glenister,ACT,,F,e5646-P1212617_1-184.jpg,AU,Australia,,32,Oceania,2,24646,CrossFit Moor,30,168 cm,73 kg,0,28,157
1949214,Erika Palasty,Erika,Palasty,ACT,,F,290b0-P1949214_2-184.jpg,AU,Australia,,32,Oceania,2,20324,CrossFit Woolgoolga,29,,,0,29,135
1672646,Adrienne Geary,Adrienne,Geary,WD,,F,athlete-avatar.jpg,AU,Australia,,32,Oceania,2,2218,CrossFit Crossaxed,25,169 cm,77 kg,0,30,42
901503,Kaique Cerveny,Kaique,Cerveny,ACT,,M,72230-P901503_2-184.jpg,BR,Brazil,,33,South America,1,32095,CrossFit Lago Sul,25,1 cm,96 kg,0,1,660
2064040,Kalyan Souza,Kalyan,Souza,ACT,,M,853f2-P2064040_2-184.jpg,BR,Brazil,,33,South America,1,17913,CrossFit Al Ain,22,184 cm,92 kg,0,2,644
686308,Guilherme Malheiros,Guilherme,Malheiros,ACT,,M,685bf-P686308_6-184.jpg,BR,Brazil,,33,South America,1,3220,CrossFit Mayhem,23,177 cm,88 kg,0,3,613
678713,Benjamin Gutierrez,Benjamin,Gutierrez,ACT,,M,2fc69-P678713_6-184.jpg,CL,Chile,,33,South America,1,12515,Pura Sangre CrossFit,22,175 cm,89 kg,0,4,504
1335018,Bruno Marins,Bruno,Marins,ACT,,M,69d5b-P1335018_5-184.jpg,BR,Brazil,,33,South America,1,29871,Newin CrossFit,26,187 cm,96 kg,0,5,496
478414,Agustin Richelme,Agustin,Richelme,ACT,,M,60473-P478414_7-184.jpg,AR,Argentina,,33,South America,1,None,,26,173 cm,85 kg,0,6,466
744550,Gustavo Errico,Gustavo,Errico,ACT,,M,42912-P744550_1-184.jpg,VE,Venezuela,,33,South America,1,None,,25,171 cm,82 kg,0,7,426
2279426,Brayan Stiven fajardo,Brayan,Stiven fajardo,ACT,,M,1cc82-P2279426_2-184.jpg,CO,Colombia,,33,South America,1,29712,Bull Box Mde CrossFit,22,,,0,8,423
233175,Lago Guiraldes,Lago,Guiraldes,ACT,,M,bb2b3-P233175_1-184.jpg,AR,Argentina,,33,South America,1,29788,CrossFit Tuluka,25,186 cm,90 kg,0,9,408
1231733,Joao Pedro Barcelos,Joao Pedro,Barcelos,ACT,,M,7a4eb-P1231733_2-184.jpg,BR,Brazil,,33,South America,1,32095,CrossFit Lago Sul,22,177 cm,88 kg,0,10,386
418387,Juan Manuel Seitun,Juan Manuel,Seitun,ACT,,M,8b6ea-P418387_6-184.jpg,UY,Uruguay,,33,South America,1,None,,29,179 cm,90 kg,0,11,322
283866,Pablo Chalfun,Pablo,Chalfun,ACT,,M,37b53-P283866_2-184.jpg,BR,Brazil,,33,South America,1,None,,30,173 cm,88 kg,0,12,317
270266,Omar Martinez,Omar,Martinez,ACT,,M,cb959-P270266_2-184.jpg,VE,Venezuela,,33,South America,1,21193,CrossFit Queretaro,31,167 cm,76 kg,0,13,317
675826,Vinicius Stoelben,Vinicius,Stoelben,ACT,,M,24f11-P675826_4-184.jpg,BR,Brazil,,33,South America,1,None,,31,186 cm,94 kg,0,14,313
467345,Vitor Caetano,Vitor,Caetano,ACT,,M,cde7b-P467345_3-184.jpg,BR,Brazil,,33,South America,1,32029,CrossFit Blessed,24,173 cm,88 kg,0,15,303
1371871,Esteban Ospina,Esteban,Ospina,ACT,,M,357a8-P1371871_6-184.jpg,CO,Colombia,,33,South America,1,2509,Peak 360 CrossFit,22,178 cm,175 lb,0,16,299
988196,Bruno Diniz,Bruno,Diniz,ACT,,M,edf38-P988196_3-184.jpg,BR,Brazil,,33,South America,1,7628,CrossFit Cidade Jardim,24,183 cm,95 kg,0,17,297
1372288,Vitor Nunes,Vitor,Nunes,ACT,,M,305ce-P1372288_3-184.jpg,BR,Brazil,,33,South America,1,None,,30,177 cm,83 kg,0,18,291
674941,Lukas Ozaki,Lukas,Ozaki,ACT,,M,3b60c-P674941_4-184.jpg,PE,Peru,,33,South America,1,None,,26,170 cm,80 kg,0,19,282
1552764,Geronimo Beaudean,Geronimo,Beaudean,ACT,,M,0b72f-P1552764_1-184.jpg,AR,Argentina,,33,South America,1,31497,WTC CrossFit,22,,,0,20,263
2468203,Juan Tobon,Juan,Tobon,ACT,,M,df85f-P2468203_1-184.jpg,CO,Colombia,,33,South America,1,None,,23,,,0,21,254
915431,Bastian Pfannschmidt,Bastian,Pfannschmidt,ACT,,M,19573-P915431_3-184.jpg,CL,Chile,,33,South America,1,None,,33,,,0,22,221
1754857,Marcus Alves,Marcus,Alves,ACT,,M,661e1-P1754857_2-184.jpg,BR,Brazil,,33,South America,1,31725,BRV CrossFit,29,170 cm,82 kg,0,23,206
877922,Tomas Sarmiento,Tomas,Sarmiento,ACT,,M,fda4a-P877922_5-184.jpg,AR,Argentina,,33,South America,1,None,,21,170 cm,85 kg,0,24,186
837760,Marcus Moreira,Marcus,Moreira,ACT,,M,d2c58-P837760_4-184.jpg,BR,Brazil,,33,South America,1,22275,CrossFit Hallandale Beach Gator,28,180 cm,90 kg,0,25,185
433213,Hector Mateus,Hector,Mateus,ACT,,M,89b26-P433213_4-184.jpg,CO,Colombia,,33,South America,1,2509,Peak 360 CrossFit,26,71 in,190 lb,0,26,183
1310618,Patrick Gomes,Patrick,Gomes,ACT,,M,6ba56-P1310618_4-184.jpg,BR,Brazil,,33,South America,1,None,,26,164 cm,72 kg,0,27,178
776650,Lucas Almeida,Lucas,Almeida,ACT,,M,0bd59-P776650_1-184.jpg,BR,Brazil,,33,South America,1,19639,CrossFit Aldeota,31,170 cm,77 kg,0,28,157
433736,Thainã Toma,Thainã,Toma,ACT,,M,df86c-P433736_4-184.jpg,BR,Brazil,,33,South America,1,None,,33,166 cm,73 kg,0,29,90
169650,Lucas Da Rosa,Lucas,Da Rosa,ACT,,M,e2a55-P169650_12-184.jpg,BR,Brazil,,33,South America,1,3220,CrossFit Mayhem,27,184 cm,90 kg,0,30,92
221169,Victoria Campos,Victoria,Campos,ACT,,F,fb3f1-P221169_1-184.jpg,BR,Brazil,,33,South America,2,3220,CrossFit Mayhem,30,161 cm,140 lb,0,1,616
2012971,Alexia Williams,Alexia,Williams,ACT,,F,38e99-P2012971_4-184.jpg,AR,Argentina,,33,South America,2,31497,WTC CrossFit,24,169 cm,70 kg,0,2,600
1021143,Valentina Rangel,Valentina,Rangel,ACT,,F,2c0ae-P1021143_5-184.jpg,CO,Colombia,,33,South America,2,24513,All Iron CrossFit,26,163 cm,65 kg,0,3,556
841247,Andreia Pinheiro,Andreia,Pinheiro,ACT,,F,db42f-P841247_7-184.jpg,BR,Brazil,,33,South America,2,32095,CrossFit Lago Sul,40,170 cm,74 kg,0,4,552
526215,Fernanda Dotto,Fernanda,Dotto,ACT,,F,88c94-P526215_4-184.jpg,BR,Brazil,,33,South America,2,None,,32,,165 lb,0,5,460
1212088,Emily Andrade,Emily,Andrade,ACT,,F,c8156-P1212088_8-184.jpg,BR,Brazil,,33,South America,2,31725,BRV CrossFit,27,161 cm,139 lb,0,6,454
300613,Luiza Marques,Luiza,Marques,ACT,,F,98737-P300613_6-184.jpg,BR,Brazil,,33,South America,2,3220,CrossFit Mayhem,21,153 cm,60 kg,0,7,439
1558034,Julia Kato,Julia,Kato,ACT,,F,ea0f0-P1558034_3-184.jpg,BR,Brazil,,33,South America,2,2804,CrossFit Abu Dhabi,23,159 cm,65 kg,0,8,425
250978,Delfina Ortuño,Delfina,Ortuño,ACT,,F,a78c6-P250978_12-184.jpg,AR,Argentina,,33,South America,2,23196,AB CrossFit,31,164 cm,62 kg,0,9,414
1239683,Amanda Fusuma,Amanda,Fusuma,ACT,,F,4363b-P1239683_4-184.jpg,BR,Brazil,,33,South America,2,23314,A365 CrossFit Shoreditch,26,153 cm,55 kg,0,10,413
1187609,Sasha Nievas,Sasha,Nievas,ACT,,F,0c9a7-P1187609_2-184.jpg,AR,Argentina,,33,South America,2,None,,25,156 cm,61 kg,0,11,402
1702671,Bruna Baxhix,Bruna,Baxhix,ACT,,F,35375-P1702671_1-184.jpg,BR,Brazil,,33,South America,2,19365,Blindado CrossFit,26,160 cm,65 kg,0,12,381
288819,Constanza Cabrera,Constanza,Cabrera,ACT,,F,93202-P288819_3-184.jpg,CL,Chile,,33,South America,2,None,,28,160 cm,145 lb,0,13,378
2138084,Lucía Viretti Anino,Lucía,Viretti Anino,ACT,,F,d060b-P2138084_4-184.jpg,AR,Argentina,,33,South America,2,None,,23,,,0,14,323
1232143,Kiara Priscilla Schneider,Kiara Priscilla,Schneider,ACT,,F,6578d-P1232143_5-184.jpg,AR,Argentina,,33,South America,2,29712,Bull Box Mde CrossFit,20,164 cm,68 kg,0,15,309
993710,Claudia Amaral,Claudia,Amaral,ACT,,F,f0553-P993710_2-184.jpg,BR,Brazil,,33,South America,2,None,,31,1 cm,68 kg,0,16,303
708499,Thais Nunes,Thais,Nunes,ACT,,F,d0e86-P708499_6-184.jpg,BR,Brazil,,33,South America,2,19977,CrossFit CFP9,32,155 cm,147 lb,0,17,297
2079146,Jane Silva,Jane,Silva,ACT,,F,5cdb7-P2079146_2-184.jpg,BR,Brazil,,33,South America,2,20853,CrossFit Caserna,24,157 cm,56 kg,0,18,282
943007,Patricia Maciel,Patricia,Maciel,ACT,,F,e2a0f-P943007_16-184.jpg,BR,Brazil,,33,South America,2,None,,35,,70 kg,0,19,275
893241,Sabrina Bedin,Sabrina,Bedin,ACT,,F,af8c3-P893241_15-184.jpg,BR,Brazil,,33,South America,2,24423,CrossFit Távros,23,172 cm,70 kg,0,20,274
1307075,Maria Lívia Nascimento,Maria Lívia,Nascimento,ACT,,F,5f0fb-P1307075_5-184.jpg,BR,Brazil,,33,South America,2,15809,CrossFit Bahamut,19,,65 kg,0,21,274
1233171,María Jose Vargas,María Jose,Vargas,ACT,,F,dc194-P1233171_6-184.jpg,CO,Colombia,,33,South America,2,2509,Peak 360 CrossFit,19,160 cm,138 lb,0,22,251
1195516,Carolina Martinez,Carolina,Martinez,ACT,,F,19d6d-P1195516_5-184.jpg,BR,Brazil,,33,South America,2,20268,CrossFit Bauru Hangar,30,163 cm,65 kg,0,23,247
1039808,Bruna Fernandes,Bruna,Fernandes,ACT,,F,3ef6e-P1039808_2-184.jpg,BR,Brazil,,33,South America,2,31725,BRV CrossFit,30,162 cm,57 kg,0,24,177
1092200,Gabriela Marrafon,Gabriela,Marrafon,ACT,,F,21590-P1092200_5-184.jpg,BR,Brazil,,33,South America,2,None,,29,155 cm,60 kg,0,25,177
2441160,Victoria Monje,Victoria,Monje,ACT,,F,96042-P2441160_1-184.jpg,AR,Argentina,,33,South America,2,None,,34,,,0,26,175
314669,Amanda Bacetti,Amanda,Bacetti,ACT,,F,9b7f0-P314669_5-184.jpg,BR,Brazil,,33,South America,2,None,,29,155 cm,61 kg,0,27,166
2089454,Camila Cartagena,Camila,Cartagena,ACT,,F,7b327-P2089454_2-184.jpg,CO,Colombia,,33,South America,2,32117,Hakuna CrossFit,23,,,0,28,105
2094617,Lillian Nagao,Lillian,Nagao,ACT,,F,785a5-P2094617_3-184.jpg,BR,Brazil,,33,South America,2,15303,Equilibrio CrossFit,24,,,0,29,51
1313021,Lucy Pacheco,Lucy,Pacheco,ACT,,F,39e95-P1313021_8-184.jpg,VE,Venezuela,,33,South America,2,29493,Speck CrossFit CCS,28,156 cm,60 kg,0,0,0
