competitorId,competitorName,firstName,lastName,status,postCompStatus,gender,profilePicS3key,countryOfOriginCode,countryOfOriginName,countryShortCode,regionId,regionName,divisionId,affiliateId,affiliateName,age,height,weight,teamCaptain,overallRank,overallScore
153625,Cole Sager,Cole,Sager,ACT,,M,ce316-P153625_5-184.jpg,US,United States,,34,North America West,1,967,CrossFit Spokane Valley,32,71 in,200 lb,0,,0
156156,Jay Crouch,Jay,Crouch,ACT,,M,4a631-P156156_15-184.jpg,AU,Australia,,32,Oceania,1,1348,Reebok CrossFit Frankston,24,175 cm,85 kg,0,,0
158264,Patrick Vellner,Patrick,Vellner,ACT,,M,d471c-P158264_7-184.jpg,CA,Canada,,34,North America West,1,1918,CrossFit Nanaimo,33,71 in,195 lb,0,,0
676693,Colten Mertens,Colten,Mertens,ACT,,M,3cc73-P676693_4-184.jpg,US,United States,,34,North America West,1,1324,CrossFit Kilo,25,64 in,180 lb,0,,0
1020449,Jayson Hopper,Jayson,Hopper,ACT,,M,da4cc-P1020449_8-184.jpg,US,United States,,35,North America East,1,15471,CrossFit Crash,25,73 in,220 lb,0,,0
327636,Samuel Cournoyer,Samuel,Cournoyer,ACT,,M,f6726-P327636_8-184.jpg,CA,Canada,,35,North America East,1,28908,CrossFit ADM Chambly,27,180 cm,205 lb,0,,0
120333,Jason Smith,Jason,Smith,ACT,,M,19ca5-P120333_5-184.jpg,ZA,South Africa,,30,Africa,1,22771,CrossFit Sunninghill,39,185 cm,195 lb,0,,0
867741,Jack Farlow,Jack,Farlow,ACT,,M,af916-P867741_14-184.jpg,CA,Canada,,35,North America East,1,21726,CrossFit PSC,21,73 in,210 lb,0,,0
671093,Dallin Pepper,Dallin,Pepper,ACT,,M,df845-P671093_5-184.jpg,US,United States,,35,North America East,1,1893,CrossFit Naples,21,72 in,215 lb,0,,0
469656,Jeffrey Adler,Jeffrey,Adler,ACT,,M,e480e-P469656_1-184.jpg,CA,Canada,,35,North America East,1,18059,CrossFit Wonderland,29,69 in,197 lb,0,,0
1546147,Luke Parker,Luke,Parker,ACT,,M,1d186-P1546147_3-184.jpg,US,United States,,35,North America East,1,3220,CrossFit Mayhem,29,71 in,205 lb,0,,0
180541,Alex Vigneault,Alex,Vigneault,ACT,,M,ebe1c-P180541_4-184.jpg,CA,Canada,,35,North America East,1,None,,31,71 in,205 lb,0,,0
975774,Roman Khrennikov,Roman,Khrennikov,ACT,,M,a2263-P975774_2-184.jpg,US,United States,,35,North America East,1,3220,CrossFit Mayhem,28,182 cm,103 kg,0,,0
900251,James Sprague,James,Sprague,ACT,,M,98726-P900251_9-184.jpg,US,United States,,35,North America East,1,1893,CrossFit Naples,21,74 in,210 lb,0,,0
35627,Will Moorad,Will,Moorad,ACT,,M,e6fcb-P35627_8-184.jpg,US,United States,,35,North America East,1,19593,CrossFit East Nashville,34,69 in,190 lb,0,,0
162712,Spencer Panchik,Spencer,Panchik,ACT,,M,c8758-P162712_5-184.jpg,US,United States,,35,North America East,1,7991,CrossFit Mentality,27,68 in,190 lb,0,,0
1544576,Seher Kaya,Seher,Kaya,ACT,,F,07b4b-P1544576_3-184.jpg,TR,Turkey,,28,Asia,2,372,CrossFit Oslo,25,161 cm,64 kg,0,,0
18588,Annie Thorisdottir,Annie,Thorisdottir,ACT,,F,15f17-P18588_4-184.jpg,IS,Iceland,,29,Europe,2,2025,CrossFit Reykjavík,33,170 cm,152 lb,0,,0
887297,Emma Tall,Emma,Tall,ACT,,F,9c721-P887297_2-184.jpg,SE,Sweden,,29,Europe,2,29213,High Performance CrossFit,31,168 cm,68 kg,0,,0
698210,Karin Freyová,Karin,Freyová,ACT,,F,f5632-P698210_3-184.jpg,SK,Slovakia,,29,Europe,2,22093,Alpha Prime CrossFit,28,170 cm,72 kg,0,,0
1983424,Elisa Fuliano,Elisa,Fuliano,ACT,,F,fb385-P1983424_9-184.jpg,IT,Italy,,29,Europe,2,16895,CrossFit Altessano,27,157 cm,60 kg,0,,0
764556,Gabriela Migała,Gabriela,Migała,ACT,,F,4be08-P764556_6-184.jpg,PL,Poland,,29,Europe,2,7709,CrossFit 72D,24,170 cm,75 kg,0,,0
953791,Shahad Budebs,Shahad,Budebs,ACT,,F,6d6fd-P953791_3-184.jpg,AE,United Arab Emirates,,28,Asia,2,31536,CrossFit Moon,28,160 cm,60 kg,0,,0
485344,Rebecka Vitesson,Rebecka,Vitesson,ACT,,F,4020e-P485344_3-184.jpg,SE,Sweden,,29,Europe,2,859,CrossFit Butcher's Lab,29,173 cm,65 kg,0,,0
831149,Matilde Garnes,Matilde,Garnes,ACT,,F,034aa-P831149_5-184.jpg,NO,Norway,,29,Europe,2,372,CrossFit Oslo,27,174 cm,70 kg,0,,0
998366,Ella Wunger,Ella,Wunger,ACT,,F,76c38-P998366_7-184.jpg,SE,Sweden,,29,Europe,2,12162,C23 CrossFit,25,170 cm,70 kg,0,,0
686626,Manon Angonese,Manon,Angonese,ACT,,F,9e25a-P686626_3-184.jpg,BE,Belgium,,29,Europe,2,None,,30,163 cm,69 kg,0,,0
591912,Laura Horvath,Laura,Horvath,ACT,,F,c1412-P591912_5-184.jpg,HU,Hungary,,29,Europe,2,22540,CrossFit Glasshouse,26,170 cm,70 kg,0,,0
239442,Emma McQuaid,Emma,McQuaid,ACT,,F,a544a-P239442_7-184.jpg,IE,Ireland,,29,Europe,2,29324,Crooked Lake CrossFit,33,165 cm,67 kg,0,,0
221169,Victoria Campos,Victoria,Campos,ACT,,F,fb3f1-P221169_1-184.jpg,BR,Brazil,,33,South America,2,3220,CrossFit Mayhem,30,161 cm,140 lb,0,,0
585046,Baylee Rayl,Baylee,Rayl,ACT,,F,412ea-P585046_9-184.jpg,US,United States,,34,North America West,2,None,,27,67 in,135 lb,0,,0
747027,Kelly Baker,Kelly,Baker,ACT,,F,cbc4a-P747027_3-184.jpg,US,United States,,34,North America West,2,26399,CrossFit Greater Heights,31,64 in,150 lb,0,,0
2012971,Alexia Williams,Alexia,Williams,ACT,,F,38e99-P2012971_4-184.jpg,AR,Argentina,,33,South America,2,31497,WTC CrossFit,24,169 cm,70 kg,0,,0
1232297,Alex Gazan,Alex,Gazan,ACT,,F,3364b-P1232297_4-184.jpg,US,United States,,34,North America West,2,6103,Rhino CrossFit,21,66 in,150 lb,0,,0
349097,Danielle Brandon,Danielle,Brandon,ACT,,F,025a0-P349097_6-184.jpg,US,United States,,35,North America East,2,1893,CrossFit Naples,27,170 cm,150 lb,0,,0
2077209,Abigail Domit,Abigail,Domit,ACT,,F,28a3e-P2077209_7-184.jpg,US,United States,,34,North America West,2,770,Lone Star CrossFit,25,67 in,147 lb,0,,0
484380,Emily Rolfe,Emily,Rolfe,ACT,,F,12c96-P484380_4-184.jpg,CA,Canada,,34,North America West,2,22956,CrossFit Sea Level,34,170 cm,152 lb,0,,0
1269411,Olivia Kerstetter,Olivia,Kerstetter,ACT,,F,82aa0-P1269411_4-184.jpg,US,United States,,34,North America West,2,3623,Solution 1 CrossFit,17,65 in,160 lb,0,,0
55121,Katrin Tanja Davidsdottir,Katrin Tanja,Davidsdottir,ACT,,F,ee582-P55121_22-184.jpg,US,United States,,34,North America West,2,616,CrossFit Coeur d'Alene,30,169 cm,152 lb,0,,0
132258,Arielle Loewen,Arielle,Loewen,ACT,,F,61499-P132258_6-184.jpg,US,United States,,34,North America West,2,None,,29,63 in,150 lb,0,,0
1240398,Emily de Rooy,Emily,de Rooy,ACT,,F,3c76e-P1240398_6-184.jpg,AU,Australia,,32,Oceania,2,3235,CrossFit Townsville,22,174 cm,75 kg,0,,0
1119323,Ellie Turner,Ellie,Turner,ACT,,F,77bcc-P1119323_3-184.jpg,AU,Australia,,32,Oceania,2,1792,CrossFit Fort Vancouver,25,167 cm,72 kg,0,,0
656004,Christine Kolenbrander,Christine,Kolenbrander,ACT,,F,56494-P656004_9-184.jpg,US,United States,,34,North America West,2,29609,CrossFit 417,31,66 in,154 lb,0,,0
264512,Jamie Simmonds,Jamie,Simmonds,ACT,,F,101af-P264512_2-184.jpg,NZ,New Zealand,,32,Oceania,2,10868,CrossFit Yas,32,163 cm,135 lb,0,,0
592472,Bethany Flores,Bethany,Flores,ACT,,F,69340-P592472_6-184.jpg,US,United States,,34,North America West,2,29075,Next Level CrossFit,29,64 in,144 lb,0,,0
893554,Michelle Basnett,Michelle,Basnett,ACT,,F,3651c-P893554_2-184.jpg,ZA,South Africa,,30,Africa,2,931,CrossFit Charlotte,26,64 in,152 lb,0,,0
252691,Feeroozeh Saghafi,Feeroozeh,Saghafi,ACT,,F,9feeb-P252691_7-184.jpg,US,United States,,35,North America East,2,1893,CrossFit Naples,28,61 in,133 lb,0,,0
1931423,Emma Lawson,Emma,Lawson,ACT,,F,c365d-P1931423_7-184.jpg,CA,Canada,,35,North America East,2,21726,CrossFit PSC,18,65 in,140 lb,0,,0
1190381,Paige Powers,Paige,Powers,ACT,,F,31908-P1190381_3-184.jpg,US,United States,,35,North America East,2,3220,CrossFit Mayhem,20,64 in,155 lb,0,,0
530860,Shelby Neal,Shelby,Neal,ACT,,F,c285e-P530860_6-184.jpg,US,United States,,35,North America East,2,10851,12th State CrossFit,23,62 in,150 lb,0,,0
531598,Paige Semenza,Paige,Semenza,ACT,,F,937b5-P531598_14-184.jpg,US,United States,,35,North America East,2,4938,CrossFit Vertex,31,63 in,147 lb,0,,0
872275,Caroline Stanley,Caroline,Stanley,ACT,,F,bc20b-P872275_3-184.jpg,US,United States,,35,North America East,2,3617,College Hill CrossFit,23,63 in,145 lb,0,,0
174547,Amanda Barnhart,Amanda,Barnhart,ACT,,F,abf40-P174547_8-184.jpg,US,United States,,35,North America East,2,14583,CrossFit High Gear,31,67 in,160 lb,0,,0
121033,Sydney Wells,Sydney,Wells,ACT,,F,91280-P121033_6-184.jpg,US,United States,,35,North America East,2,19593,CrossFit East Nashville,28,66 in,151 lb,0,,0
503582,Alexis Raptis,Alexis,Raptis,ACT,,F,0b620-P503582_3-184.jpg,US,United States,,35,North America East,2,25335,TTT CrossFit,24,65 in,155 lb,0,,0
1547449,Emma Cary,Emma,Cary,ACT,,F,05f6a-P1547449_5-184.jpg,US,United States,,35,North America East,2,1893,CrossFit Naples,19,64 in,140 lb,0,,0
