competitorId,competitorName,firstName,lastName,gender,countryOfOriginName,regionName,affiliateId,affiliateName,age,height,weight,overallRank,overallScore,year,competition
1529807.0,Travon Benton,Travon,Benton,M,United States,North America West,8059.0,Fogo CrossFit,27.0,68 in,195 lb,24.0,309.0,2023,semifinals
897110.0,Tudor Magda,Tudor,Magda,M,United States,North America West,20619.0,University Place CrossFit,20.0,70 in,200 lb,25.0,286.0,2023,semifinals
916348.0,Rafael Sancen,Rafael,Sancen,M,Mexico,North America West,16324.0,Richard Russell CrossFit Monterey Bay,28.0,72 in,190 lb,26.0,281.0,2023,semifinals
613604.0,Jacob Marlow,Jacob,Marlow,M,United States,North America West,26399.0,CrossFit Greater Heights,22.0,69 in,197 lb,27.0,269.0,2023,semifinals
195273.0,Justin Dewing,Justin,Dewing,M,United States,North America West,20764.0,Cowtown CrossFit,31.0,71 in,205 lb,28.0,265.0,2023,semifinals
941539.0,Matt Brady,Matt,Brady,M,Canada,North America West,,,28.0,73 in,210 lb,29.0,263.0,2023,semifinals
1772337.0,Drake Lewis,Drake,Lewis,M,United States,North America West,18545.0,Wasatch CrossFit,24.0,70 in,197 lb,30.0,252.0,2023,semifinals
473970.0,Brian Huynh,Brian,Huynh,M,United States,North America West,14281.0,CrossFit Franco's,29.0,69 in,180 lb,31.0,246.0,2023,semifinals
1454081.0,Matt Poulin,Matt,Poulin,M,United States,North America West,1526.0,CrossFit Complete,27.0,70 in,195 lb,32.0,244.0,2023,semifinals
1411041.0,Adam McAdams,Adam,McAdams,M,United States,North America West,1792.0,CrossFit Fort Vancouver,30.0,,200 lb,33.0,223.0,2023,semifinals
1549020.0,Jeremiah Bailey,Jeremiah,Bailey,M,United States,North America West,6838.0,Turn 2 CrossFit,27.0,70 in,205 lb,34.0,221.0,2023,semifinals
452478.0,Anton Foss,Anton,Foss,M,United States,North America West,1197.0,CrossFit Advantage,27.0,70 in,210 lb,35.0,212.0,2023,semifinals
1420192.0,Andris Sturans,Andris,Sturans,M,United States,North America West,6125.0,Hammer CrossFit East,27.0,69 in,190 lb,36.0,204.0,2023,semifinals
1542388.0,Greg Gross,Greg,Gross,M,Canada,North America West,,,31.0,71 in,205 lb,37.0,185.0,2023,semifinals
1502663.0,Clay Faris,Clay,Faris,M,United States,North America West,27009.0,Einhorn CrossFit,26.0,69 in,195 lb,38.0,182.0,2023,semifinals
533212.0,Tony Lauters,Tony,Lauters,M,United States,North America West,,,32.0,68 in,180 lb,39.0,180.0,2023,semifinals
2092380.0,Jason Zobott,Jason,Zobott,M,United States,North America West,7094.0,CrossFit Omnia,25.0,74 in,210 lb,40.0,171.0,2023,semifinals
684745.0,Logan Ewing,Logan,Ewing,M,United States,North America West,21359.0,CrossFit 970,22.0,71 in,205 lb,41.0,162.0,2023,semifinals
852035.0,Charles Kackert,Charles,Kackert,M,United States,North America West,669.0,CrossFit Dallas Central,36.0,68 in,198 lb,42.0,155.0,2023,semifinals
978266.0,Parker Foster,Parker,Foster,M,United States,North America West,3266.0,Koda CrossFit,25.0,68 in,170 lb,43.0,137.0,2023,semifinals
1152479.0,Nyko Flores,Nyko,Flores,M,United States,North America West,13732.0,Kulak CrossFit,24.0,69 in,164 lb,44.0,123.0,2023,semifinals
289710.0,Mitch McClune,Mitch,McClune,M,United States,North America West,600.0,CrossFit Invictus,33.0,68 in,185 lb,45.0,117.0,2023,semifinals
1700418.0,Arturo Torres,Arturo,Torres,M,United States,North America West,2856.0,CrossFit Kemah,32.0,,,46.0,117.0,2023,semifinals
1146068.0,Anthonee Yim,Anthonee,Yim,M,United States,North America West,,,28.0,,190 lb,47.0,116.0,2023,semifinals
1259724.0,Joel Laney,Joel,Laney,M,United States,North America West,2205.0,CrossFit Gambit,31.0,70 in,195 lb,48.0,116.0,2023,semifinals
482764.0,Eric Evans,Eric,Evans,M,United States,North America West,2208.0,Bear Republic CrossFit,32.0,70 in,185 lb,49.0,115.0,2023,semifinals
234692.0,Stephen Jones,Stephen,Jones,M,United States,North America West,3266.0,Koda CrossFit,26.0,70 in,196 lb,50.0,113.0,2023,semifinals
315944.0,Isaac Farias,Isaac,Farias,M,Mexico,North America West,,,31.0,166 cm,175 lb,51.0,111.0,2023,semifinals
472604.0,Harley Pescosolido,Harley,Pescosolido,M,United States,North America West,6898.0,Driven to Conquer CrossFit,28.0,70 in,182 lb,52.0,104.0,2023,semifinals
1176221.0,Steven O'Brien,Steven,O'Brien,M,United States,North America West,11016.0,CrossFit Progression,26.0,74 in,220 lb,53.0,103.0,2023,semifinals
1241532.0,Adam Dycus,Adam,Dycus,M,United States,North America West,14688.0,Rock City CrossFit,27.0,70 in,195 lb,54.0,101.0,2023,semifinals
282377.0,Alessandro Zanet,Alessandro,Zanet,M,United States,North America West,18968.0,K2 CrossFit,28.0,71 in,195 lb,55.0,100.0,2023,semifinals
1279008.0,Taylor Sturgis,Taylor,Sturgis,M,United States,North America West,2999.0,CrossFit Lafayette,27.0,71 in,190 lb,56.0,98.0,2023,semifinals
869061.0,Leonel Franco,Leonel,Franco,M,United States,North America West,12808.0,Straight Flush CrossFit,25.0,70 in,197 lb,57.0,152.0,2023,semifinals
1031875.0,Roldan Goldbaum,Roldan,Goldbaum,M,Mexico,North America West,21264.0,Strong Suit CrossFit,23.0,170 cm,86 kg,58.0,197.0,2023,semifinals
334893.0,Matthew Greene,Matthew,Greene,M,United States,North America West,12557.0,CrossFit Wildwood,30.0,73 in,225 lb,59.0,101.0,2023,semifinals
1934516.0,William Leahy IV,William,Leahy IV,M,United States,North America West,5222.0,CrossFit Mandeville,22.0,71 in,195 lb,60.0,14.0,2023,semifinals
1232297.0,Alex Gazan,Alex,Gazan,F,United States,North America West,6103.0,Rhino CrossFit,21.0,66 in,150 lb,1.0,538.0,2023,semifinals
55121.0,Katrin Tanja Davidsdottir,Katrin Tanja,Davidsdottir,F,United States,North America West,616.0,CrossFit Coeur d'Alene,30.0,169 cm,152 lb,2.0,527.0,2023,semifinals
132258.0,Arielle Loewen,Arielle,Loewen,F,United States,North America West,,,29.0,63 in,150 lb,3.0,525.0,2023,semifinals
656004.0,Christine Kolenbrander,Christine,Kolenbrander,F,United States,North America West,29609.0,CrossFit 417,31.0,66 in,154 lb,4.0,507.0,2023,semifinals
592472.0,Bethany Flores,Bethany,Flores,F,United States,North America West,29075.0,Next Level CrossFit,29.0,64 in,144 lb,5.0,504.0,2023,semifinals
484380.0,Emily Rolfe,Emily,Rolfe,F,Canada,North America West,22956.0,CrossFit Sea Level,34.0,170 cm,152 lb,6.0,465.0,2023,semifinals
1269411.0,Olivia Kerstetter,Olivia,Kerstetter,F,United States,North America West,3623.0,Solution 1 CrossFit,17.0,65 in,160 lb,7.0,457.0,2023,semifinals
2077209.0,Abigail Domit,Abigail,Domit,F,United States,North America West,770.0,Lone Star CrossFit,25.0,67 in,147 lb,8.0,421.0,2023,semifinals
585046.0,Baylee Rayl,Baylee,Rayl,F,United States,North America West,,,27.0,67 in,135 lb,9.0,415.0,2023,semifinals
747027.0,Kelly Baker,Kelly,Baker,F,United States,North America West,26399.0,CrossFit Greater Heights,31.0,64 in,150 lb,10.0,415.0,2023,semifinals
670000.0,Dani Speegle,Dani,Speegle,F,United States,North America West,600.0,CrossFit Invictus,29.0,66 in,170 lb,11.0,413.0,2023,semifinals
250568.0,Kloie Wilson,Kloie,Wilson,F,United States,North America West,1943.0,CrossFit Dixie,25.0,66 in,155 lb,12.0,402.0,2023,semifinals
19117.0,Lauren Fisher,Lauren,Fisher,F,United States,North America West,12364.0,Outlier CrossFit,29.0,65 in,140 lb,13.0,382.0,2023,semifinals
1151619.0,Emily White,Emily,White,F,United States,North America West,6057.0,The Pack CrossFit,29.0,69 in,170 lb,14.0,381.0,2023,semifinals
1441210.0,Sydney Michalyshen,Sydney,Michalyshen,F,Canada,North America West,3259.0,Undefeated CrossFit,23.0,168 cm,155 lb,15.0,373.0,2023,semifinals
864249.0,Hannah Black,Hannah,Black,F,United States,North America West,29301.0,CrossFit Jääkarhu,26.0,69 in,180 lb,16.0,370.0,2023,semifinals
1667177.0,Stacy Lerum,Stacy,Lerum,F,United States,North America West,11016.0,CrossFit Progression,29.0,66 in,150 lb,17.0,370.0,2023,semifinals
977156.0,Hattie Kanyo,Hattie,Kanyo,F,Canada,North America West,26399.0,CrossFit Greater Heights,31.0,64 in,145 lb,18.0,359.0,2023,semifinals
1588562.0,Karisa Stapp,Karisa,Stapp,F,United States,North America West,438.0,CrossFit Billings,26.0,67 in,160 lb,19.0,356.0,2023,semifinals
479593.0,Ellia Miller,Ellia,Miller,F,United States,North America West,13888.0,Cobra Command CrossFit,31.0,64 in,155 lb,20.0,344.0,2023,semifinals
555277.0,Rebecca Fuselier,Rebecca,Fuselier,F,United States,North America West,1524.0,CrossFit Bolt,23.0,62 in,127 lb,21.0,335.0,2023,semifinals
510988.0,Zoe Warren,Zoe,Warren,F,United States,North America West,21044.0,BackCountry CrossFit,24.0,61 in,140 lb,22.0,303.0,2023,semifinals
581036.0,Adison Balderston,Adison,Balderston,F,United States,North America West,12557.0,CrossFit Wildwood,24.0,61 in,135 lb,23.0,292.0,2023,semifinals
27975.0,Chyna Cho,Chyna,Cho,F,United States,North America West,233.0,Lahaina CrossFit,36.0,68 in,148 lb,24.0,289.0,2023,semifinals
74426.0,Chelsea Nicholas,Chelsea,Nicholas,F,United States,North America West,1197.0,CrossFit Advantage,35.0,66 in,150 lb,25.0,286.0,2023,semifinals
1742920.0,Trista Smith,Trista,Smith,F,United States,North America West,1792.0,CrossFit Fort Vancouver,17.0,61 in,135 lb,26.0,281.0,2023,semifinals
327423.0,Allison Weiss,Allison,Weiss,F,United States,North America West,600.0,CrossFit Invictus,24.0,65 in,135 lb,27.0,266.0,2023,semifinals
1200461.0,Gabrielle Spenst,Gabrielle,Spenst,F,Canada,North America West,5490.0,CrossFit i1uvit,25.0,67 in,159 lb,28.0,265.0,2023,semifinals
900568.0,Madison McElhaney,Madison,McElhaney,F,United States,North America West,6898.0,Driven to Conquer CrossFit,31.0,5 in,160 lb,29.0,252.0,2023,semifinals
615284.0,Meredith Swindle,Meredith,Swindle,F,United States,North America West,5697.0,Coyote CrossFit,31.0,68 in,155 lb,30.0,244.0,2023,semifinals
152663.0,Alison Scudds,Alison,Scudds,F,United States,North America West,6103.0,Rhino CrossFit,30.0,63 in,140 lb,31.0,242.0,2023,semifinals
159601.0,Toya Nelson,Toya,Nelson,F,United States,North America West,19371.0,MC CrossFit,30.0,62 in,133 lb,32.0,241.0,2023,semifinals
1207609.0,Freya Moosbrugger,Freya,Moosbrugger,F,Canada,North America West,2126.0,CrossFit Fraser Valley,21.0,165 cm,154 lb,33.0,240.0,2023,semifinals
1460972.0,Rachel Noel,Rachel,Noel,F,United States,North America West,29808.0,CrossFit 801,23.0,68 in,155 lb,34.0,240.0,2023,semifinals
958501.0,Madie Edwards,Madie,Edwards,F,United States,North America West,19876.0,CrossFit Activate,29.0,66 in,155 lb,35.0,235.0,2023,semifinals
1651610.0,Marisa Flowers,Marisa,Flowers,F,United States,North America West,,,32.0,58 in,110 lb,36.0,232.0,2023,semifinals
823089.0,Hannah Hall,Hannah,Hall,F,United States,North America West,12948.0,Persistence Culture Moorpark CrossFit,22.0,67 in,163 lb,37.0,226.0,2023,semifinals
40756.0,Kelly Clark,Kelly,Clark,F,United States,North America West,8060.0,CrossFit Up,36.0,64 in,145 lb,38.0,218.0,2023,semifinals
1604740.0,Claire Truax,Claire,Truax,F,United States,North America West,2540.0,Cyn Gym CrossFit,19.0,66 in,155 lb,39.0,213.0,2023,semifinals
1315145.0,Amy Hosking,Amy,Hosking,F,Canada,North America West,,,27.0,173 cm,160 lb,40.0,207.0,2023,semifinals
881124.0,Emily Muir,Emily,Muir,F,United States,North America West,20619.0,University Place CrossFit,27.0,67 in,170 lb,41.0,195.0,2023,semifinals
154472.0,Samantha Petrich,Samantha,Petrich,F,United States,North America West,28955.0,CrossFit Hideaway,33.0,67 in,145 lb,42.0,195.0,2023,semifinals
1084788.0,Nataya Flores,Nataya,Flores,F,United States,North America West,13732.0,Kulak CrossFit,24.0,5 in,130 lb,43.0,193.0,2023,semifinals
474960.0,Maddison Drader,Maddison,Drader,F,Canada,North America West,,,28.0,66 in,160 lb,44.0,192.0,2023,semifinals
1381546.0,Ali Thomason,Ali,Thomason,F,United States,North America West,1741.0,CrossFit Fringe,29.0,69 in,155 lb,45.0,153.0,2023,semifinals
78663.0,Hollye Henderson,Hollye,Henderson,F,United States,North America West,14778.0,CrossFit JXN,34.0,64 in,132 lb,46.0,138.0,2023,semifinals
51083.0,Jenn Ryan,Jenn,Ryan,F,United States,North America West,600.0,CrossFit Invictus,43.0,62 in,129 lb,47.0,131.0,2023,semifinals
1978428.0,Carson Wolfe,Carson,Wolfe,F,United States,North America West,6103.0,Rhino CrossFit,20.0,,,48.0,129.0,2023,semifinals
265697.0,Ashley Walden,Ashley,Walden,F,United States,North America West,4201.0,CrossFit Blade,31.0,65 in,140 lb,49.0,122.0,2023,semifinals
949395.0,Alina Ward,Alina,Ward,F,United States,North America West,10480.0,Twin Bridges CrossFit,25.0,65 in,150 lb,50.0,121.0,2023,semifinals
26770.0,Carlie Stone,Carlie,Stone,F,United States,North America West,,,34.0,64 in,153 lb,51.0,93.0,2023,semifinals
1684640.0,Davis Merrill,Davis,Merrill,F,United States,North America West,29808.0,CrossFit 801,20.0,65 in,140 lb,52.0,89.0,2023,semifinals
106129.0,Carrie Stevenson,Carrie,Stevenson,F,United States,North America West,5490.0,CrossFit i1uvit,31.0,63 in,135 lb,53.0,87.0,2023,semifinals
1590641.0,Savannah Averitt,Savannah,Averitt,F,United States,North America West,10704.0,CrossFit Sprag,30.0,,,54.0,81.0,2023,semifinals
256592.0,Natalie Jennings,Natalie,Jennings,F,United States,North America West,8060.0,CrossFit Up,33.0,64 in,140 lb,55.0,75.0,2023,semifinals
1038494.0,Hanna Mrochuk,Hanna,Mrochuk,F,Canada,North America West,,,20.0,63 in,139 lb,56.0,74.0,2023,semifinals
792192.0,Ana Martinez,Ana,Martinez,F,Mexico,North America West,,,29.0,153 cm,57 kg,57.0,70.0,2023,semifinals
1227476.0,Amber Takara,Amber,Takara,F,United States,North America West,2404.0,CrossFit Federal Way,28.0,62 in,123 lb,58.0,57.0,2023,semifinals
1611729.0,Megan Sears,Megan,Sears,F,Canada,North America West,,,20.0,64 in,145 lb,59.0,87.0,2023,semifinals
1073413.0,Grace Strachan,Grace,Strachan,F,Canada,North America West,22415.0,Fort to Fort CrossFit,22.0,61 in,135 lb,60.0,76.0,2023,semifinals
156156.0,Jay Crouch,Jay,Crouch,M,Australia,Oceania,1348.0,Reebok CrossFit Frankston,24.0,175 cm,85 kg,1.0,600.0,2023,semifinals
479759.0,Bayley Martin,Bayley,Martin,M,New Zealand,Oceania,15606.0,CrossFit Selwyn,23.0,174 cm,82 kg,2.0,554.0,2023,semifinals
258151.0,Jake Douglas,Jake,Douglas,M,Australia,Oceania,9586.0,Snake CrossFit,32.0,172 cm,202 lb,3.0,531.0,2023,semifinals
307696.0,William Kearney,William,Kearney,M,Australia,Oceania,10767.0,CrossFit Torian,23.0,184 cm,90 kg,4.0,505.0,2023,semifinals
1597619.0,Peter Ellis,Peter,Ellis,M,Australia,Oceania,7846.0,CrossFit Peak Blaxland,21.0,170 cm,80 kg,5.0,496.0,2023,semifinals
124786.0,Reilly Smith,Reilly,Smith,M,Australia,Oceania,12138.0,CrossFit Newstead,26.0,185 cm,90 kg,6.0,450.0,2023,semifinals
1164022.0,Zac Thomas,Zac,Thomas,M,Australia,Oceania,2120.0,CrossFit Wollongong,21.0,182 cm,92 kg,7.0,441.0,2023,semifinals
1933474.0,Isaac Newman,Isaac,Newman,M,Australia,Oceania,,,25.0,,,8.0,438.0,2023,semifinals
16080.0,James Newbury,James,Newbury,M,Australia,Oceania,10767.0,CrossFit Torian,32.0,177 cm,87 kg,9.0,417.0,2023,semifinals
289373.0,Mitchell Case,Mitchell,Case,M,Australia,Oceania,5086.0,CrossFit Uplift,26.0,179 cm,92 kg,10.0,355.0,2023,semifinals
1927954.0,Riley Martin,Riley,Martin,M,New Zealand,Oceania,12138.0,CrossFit Newstead,21.0,178 cm,86 kg,11.0,354.0,2023,semifinals
1762274.0,James Thomas,James,Thomas,M,Australia,Oceania,12138.0,CrossFit Newstead,28.0,183 cm,90 kg,12.0,340.0,2023,semifinals
2073402.0,Darcy Hancock,Darcy,Hancock,M,Australia,Oceania,6333.0,CrossFit CQ,21.0,173 cm,92 kg,13.0,338.0,2023,semifinals
1727489.0,Zane Shellabear-Healey,Zane,Shellabear-Healey,M,Australia,Oceania,,,23.0,177 cm,92 kg,14.0,337.0,2023,semifinals
244894.0,Rob Watt,Rob,Watt,M,New Zealand,Oceania,830.0,CrossFit Melbourne,32.0,188 cm,198 lb,15.0,333.0,2023,semifinals
898088.0,Matt Gilpin,Matt,Gilpin,M,Australia,Oceania,16943.0,CrossFit SPEED,27.0,178 cm,91 kg,16.0,328.0,2023,semifinals
113516.0,Luke McMahon,Luke,McMahon,M,Australia,Oceania,,,28.0,175 cm,175 kg,17.0,315.0,2023,semifinals
1602745.0,Johan Roberts,Johan,Roberts,M,New Zealand,Oceania,23859.0,CrossFit D-Day,18.0,172 cm,83 kg,18.0,314.0,2023,semifinals
1814434.0,Andrew Sambell,Andrew,Sambell,M,Australia,Oceania,17776.0,Steel Coast CrossFit,27.0,,,19.0,306.0,2023,semifinals
2004139.0,Bailey O'Brien,Bailey,O'Brien,M,Australia,Oceania,,,25.0,178 cm,85 kg,20.0,295.0,2023,semifinals
771889.0,Rees Machell,Rees,Machell,M,Australia,Oceania,13136.0,CrossFit SFS,25.0,174 cm,82 kg,21.0,286.0,2023,semifinals
281043.0,Jack Clark,Jack,Clark,M,Australia,Oceania,22755.0,CrossFit Underway,24.0,178 cm,89 kg,22.0,286.0,2023,semifinals
1306036.0,Hiko O Te Rangi Curtis,Hiko O Te Rangi,Curtis,M,New Zealand,Oceania,,,19.0,174 cm,84 kg,23.0,216.0,2023,semifinals
983680.0,George Rhigas,George,Rhigas,M,Australia,Oceania,474.0,CrossFit Adelaide,28.0,173 cm,86 kg,24.0,210.0,2023,semifinals
206978.0,Benjamin Newland,Benjamin,Newland,M,Australia,Oceania,22755.0,CrossFit Underway,27.0,178 cm,91 kg,25.0,204.0,2023,semifinals
1262551.0,Luke Fowler,Luke,Fowler,M,New Zealand,Oceania,15606.0,CrossFit Selwyn,23.0,169 cm,86 kg,26.0,179.0,2023,semifinals
1211841.0,Harrison Calverley,Harrison,Calverley,M,New Zealand,Oceania,,,26.0,170 cm,82 kg,27.0,154.0,2023,semifinals
1040396.0,Jayden Azzopardi,Jayden,Azzopardi,M,Australia,Oceania,26563.0,CrossFit Botany,25.0,178 cm,88 kg,28.0,148.0,2023,semifinals
317745.0,John Champion,John,Champion,M,Australia,Oceania,30085.0,CrossFit Balcatta Legion,28.0,179 cm,90 kg,29.0,30.0,2023,semifinals
180106.0,Zeke Grove,Zeke,Grove,M,Australia,Oceania,9043.0,CrossFit Carv,31.0,169 cm,182 lb,0.0,0.0,2023,semifinals
1119323.0,Ellie Turner,Ellie,Turner,F,Australia,Oceania,1792.0,CrossFit Fort Vancouver,25.0,167 cm,72 kg,1.0,592.0,2023,semifinals
264512.0,Jamie Simmonds,Jamie,Simmonds,F,New Zealand,Oceania,10868.0,CrossFit Yas,32.0,163 cm,135 lb,2.0,568.0,2023,semifinals
1240398.0,Emily de Rooy,Emily,de Rooy,F,Australia,Oceania,3235.0,CrossFit Townsville,22.0,173 cm,75 kg,3.0,556.0,2023,semifinals
120247.0,Katelin Van Zyl,Katelin,Van Zyl,F,Australia,Oceania,2555.0,CrossFit Urban Energy,31.0,171 cm,68 kg,4.0,525.0,2023,semifinals
21556.0,Madeline Sturt,Madeline,Sturt,F,Australia,Oceania,1348.0,Reebok CrossFit Frankston,26.0,159 cm,63 kg,5.0,524.0,2023,semifinals
1976672.0,Grace Walton,Grace,Walton,F,Australia,Oceania,,,22.0,164 cm,70 kg,6.0,521.0,2023,semifinals
1212379.0,Georgia Pryer,Georgia,Pryer,F,Australia,Oceania,9586.0,Snake CrossFit,23.0,167 cm,62 kg,7.0,457.0,2023,semifinals
2151059.0,Julia Hannaford,Julia,Hannaford,F,Australia,Oceania,32096.0,Ocean Fitness CrossFit,22.0,,,8.0,392.0,2023,semifinals
1347023.0,Gemma Hauck,Gemma,Hauck,F,Australia,Oceania,9286.0,Fitness Alley CrossFit,24.0,167 cm,74 kg,9.0,385.0,2023,semifinals
1018713.0,Laura Clifton,Laura,Clifton,F,New Zealand,Oceania,26488.0,CrossFit Awaside,28.0,162 cm,75 kg,10.0,375.0,2023,semifinals
1190953.0,Danielle Ford,Danielle,Ford,F,New Zealand,Oceania,23569.0,Ground Project CrossFit,27.0,172 cm,70 kg,11.0,371.0,2023,semifinals
835320.0,Madeline Shelling,Madeline,Shelling,F,New Zealand,Oceania,15606.0,CrossFit Selwyn,29.0,165 cm,69 kg,12.0,327.0,2023,semifinals
887208.0,Briony Challis,Briony,Challis,F,Australia,Oceania,10767.0,CrossFit Torian,23.0,,63 kg,13.0,323.0,2023,semifinals
1321769.0,Katie Brock,Katie,Brock,F,New Zealand,Oceania,12138.0,CrossFit Newstead,29.0,164 cm,68 kg,14.0,315.0,2023,semifinals
1277109.0,Elly Hutchens,Elly,Hutchens,F,Australia,Oceania,29512.0,Mesomorph CrossFit,25.0,168 cm,65 kg,15.0,312.0,2023,semifinals
156230.0,Chloe Gregory,Chloe,Gregory,F,New Zealand,Oceania,721.0,CrossFit BC,33.0,175 cm,157 lb,16.0,301.0,2023,semifinals
902935.0,Olivia Smoothy,Olivia,Smoothy,F,Australia,Oceania,9834.0,CrossFit Highfields,29.0,163 cm,73 kg,17.0,296.0,2023,semifinals
1965631.0,Daisy McDonald,Daisy,McDonald,F,Australia,Oceania,7121.0,Wolfe Den CrossFit,21.0,170 cm,,18.0,274.0,2023,semifinals
756347.0,Amanda Mackay,Amanda,Mackay,F,New Zealand,Oceania,15606.0,CrossFit Selwyn,29.0,30 cm,4 kg,19.0,271.0,2023,semifinals
1212706.0,Annika Roberts,Annika,Roberts,F,New Zealand,Oceania,23859.0,CrossFit D-Day,35.0,165 cm,75 kg,20.0,262.0,2023,semifinals
107619.0,Laken Makhlouf,Laken,Makhlouf,F,Australia,Oceania,20779.0,CrossFit 129,32.0,157 cm,60 kg,21.0,248.0,2023,semifinals
2185883.0,Tahlia Jordan,Tahlia,Jordan,F,Australia,Oceania,7322.0,Hillside CrossFit,28.0,158 cm,60 kg,22.0,248.0,2023,semifinals
1215608.0,Emily Atton,Emily,Atton,F,Australia,Oceania,5519.0,CrossFit by Design,31.0,173 cm,75 kg,23.0,242.0,2023,semifinals
690070.0,Rachel Toomua-Faumuina,Rachel,Toomua-Faumuina,F,Australia,Oceania,12138.0,CrossFit Newstead,31.0,165 cm,67 kg,24.0,211.0,2023,semifinals
1975970.0,Alys Scott,Alys,Scott,F,New Zealand,Oceania,15606.0,CrossFit Selwyn,18.0,155 cm,61 kg,25.0,206.0,2023,semifinals
1334678.0,Jay-Lee Mansy,Jay-Lee,Mansy,F,New Zealand,Oceania,29991.0,CrossFit Bil Athletic,35.0,,,26.0,199.0,2023,semifinals
717120.0,Amber Koen,Amber,Koen,F,Australia,Oceania,11440.0,CrossFit Facilitate,28.0,,,27.0,168.0,2023,semifinals
1212617.0,Bec Glenister,Bec,Glenister,F,Australia,Oceania,24646.0,CrossFit Moor,30.0,168 cm,73 kg,28.0,157.0,2023,semifinals
1949214.0,Erika Palasty,Erika,Palasty,F,Australia,Oceania,20324.0,CrossFit Woolgoolga,29.0,,,29.0,135.0,2023,semifinals
1672646.0,Adrienne Geary,Adrienne,Geary,F,Australia,Oceania,2218.0,CrossFit Crossaxed,25.0,169 cm,77 kg,30.0,42.0,2023,semifinals
901503.0,Kaique Cerveny,Kaique,Cerveny,M,Brazil,South America,32095.0,CrossFit Lago Sul,25.0,1 cm,96 kg,1.0,660.0,2023,semifinals
2064040.0,Kalyan Souza,Kalyan,Souza,M,Brazil,South America,17913.0,CrossFit Al Ain,22.0,184 cm,92 kg,2.0,644.0,2023,semifinals
686308.0,Guilherme Malheiros,Guilherme,Malheiros,M,Brazil,South America,3220.0,CrossFit Mayhem,23.0,177 cm,88 kg,3.0,613.0,2023,semifinals
678713.0,Benjamin Gutierrez,Benjamin,Gutierrez,M,Chile,South America,12515.0,Pura Sangre CrossFit,22.0,175 cm,89 kg,4.0,504.0,2023,semifinals
1335018.0,Bruno Marins,Bruno,Marins,M,Brazil,South America,29871.0,Newin CrossFit,26.0,187 cm,96 kg,5.0,496.0,2023,semifinals
478414.0,Agustin Richelme,Agustin,Richelme,M,Argentina,South America,,,26.0,173 cm,85 kg,6.0,466.0,2023,semifinals
744550.0,Gustavo Errico,Gustavo,Errico,M,Venezuela,South America,,,25.0,171 cm,82 kg,7.0,426.0,2023,semifinals
2279426.0,Brayan Stiven fajardo,Brayan,Stiven fajardo,M,Colombia,South America,29712.0,Bull Box Mde CrossFit,22.0,,,8.0,423.0,2023,semifinals
233175.0,Lago Guiraldes,Lago,Guiraldes,M,Argentina,South America,29788.0,CrossFit Tuluka,25.0,186 cm,90 kg,9.0,408.0,2023,semifinals
1231733.0,Joao Pedro Barcelos,Joao Pedro,Barcelos,M,Brazil,South America,32095.0,CrossFit Lago Sul,22.0,177 cm,88 kg,10.0,386.0,2023,semifinals
418387.0,Juan Manuel Seitun,Juan Manuel,Seitun,M,Uruguay,South America,,,29.0,179 cm,90 kg,11.0,322.0,2023,semifinals
283866.0,Pablo Chalfun,Pablo,Chalfun,M,Brazil,South America,,,30.0,173 cm,88 kg,12.0,317.0,2023,semifinals
270266.0,Omar Martinez,Omar,Martinez,M,Venezuela,South America,21193.0,CrossFit Queretaro,31.0,167 cm,76 kg,13.0,317.0,2023,semifinals
675826.0,Vinicius Stoelben,Vinicius,Stoelben,M,Brazil,South America,,,31.0,186 cm,94 kg,14.0,313.0,2023,semifinals
467345.0,Vitor Caetano,Vitor,Caetano,M,Brazil,South America,32029.0,CrossFit Blessed,24.0,173 cm,88 kg,15.0,303.0,2023,semifinals
1371871.0,Esteban Ospina,Esteban,Ospina,M,Colombia,South America,2509.0,Peak 360 CrossFit,22.0,178 cm,175 lb,16.0,299.0,2023,semifinals
988196.0,Bruno Diniz,Bruno,Diniz,M,Brazil,South America,7628.0,CrossFit Cidade Jardim,24.0,183 cm,95 kg,17.0,297.0,2023,semifinals
1372288.0,Vitor Nunes,Vitor,Nunes,M,Brazil,South America,,,30.0,177 cm,83 kg,18.0,291.0,2023,semifinals
674941.0,Lukas Ozaki,Lukas,Ozaki,M,Peru,South America,,,26.0,170 cm,80 kg,19.0,282.0,2023,semifinals
1552764.0,Geronimo Beaudean,Geronimo,Beaudean,M,Argentina,South America,31497.0,WTC CrossFit,22.0,,,20.0,263.0,2023,semifinals
2468203.0,Juan Tobon,Juan,Tobon,M,Colombia,South America,,,23.0,,,21.0,254.0,2023,semifinals
915431.0,Bastian Pfannschmidt,Bastian,Pfannschmidt,M,Chile,South America,,,33.0,,,22.0,221.0,2023,semifinals
1754857.0,Marcus Alves,Marcus,Alves,M,Brazil,South America,31725.0,BRV CrossFit,29.0,170 cm,82 kg,23.0,206.0,2023,semifinals
877922.0,Tomas Sarmiento,Tomas,Sarmiento,M,Argentina,South America,,,21.0,170 cm,85 kg,24.0,186.0,2023,semifinals
837760.0,Marcus Moreira,Marcus,Moreira,M,Brazil,South America,22275.0,CrossFit Hallandale Beach Gator,28.0,180 cm,90 kg,25.0,185.0,2023,semifinals
