competitorId,competitorName,firstName,lastName,gender,countryOfOriginName,regionName,affiliateId,affiliateName,age,height,weight,overallRank,overallScore,year,competition
472642.0,Uldis Upenieks,Uldis,Upenieks,M,Latvia,Europe,,,24.0,174 cm,85 kg,3.0,451.0,2022,semifinals
925870.0,Moritz Fiebig,Moritz,Fiebig,M,Germany,Europe,,,27.0,179 cm,95 kg,4.0,449.0,2022,semifinals
929317.0,Enrico Zenoni,Enrico,Zenoni,M,Italy,Europe,10294.0,CrossFit Adamantio,24.0,178 cm,86 kg,5.0,448.0,2022,semifinals
888668.0,Luka Đukić,Luka,Đukić,M,Serbia,Europe,11487.0,CrossFit NS,23.0,181 cm,92 kg,6.0,435.0,2022,semifinals
698182.0,Adrian Mundwiler,Adrian,Mundwiler,M,Switzerland,Europe,,,29.0,172 cm,86 kg,7.0,420.0,2022,semifinals
1657300.0,Fabian Beneito,Fabian,Beneito,M,Spain,Europe,17272.0,CrossFit Zarautz,26.0,178 cm,90 kg,8.0,381.0,2022,semifinals
1408660.0,Luka Vunjak,Luka,Vunjak,M,Serbia,Europe,22177.0,CrossFit Minus,22.0,173 cm,85 kg,9.0,374.0,2022,semifinals
495781.0,Haraldur Holgersson,Haraldur,Holgersson,M,Iceland,Europe,4607.0,CrossFit XY,23.0,178 cm,186 lb,10.0,369.0,2022,semifinals
923468.0,Tiago Luzes,Tiago,Luzes,M,Portugal,Europe,15863.0,CrossFit Odivelas,25.0,183 cm,91 kg,11.0,328.0,2022,semifinals
461734.0,Michael Smith,Michael,Smith,M,Ireland,Europe,29324.0,Crooked Lake CrossFit,30.0,183 cm,210 lb,12.0,306.0,2022,semifinals
773001.0,Iurii Marincenco,Iurii,Marincenco,M,Italy,Europe,24159.0,CrossFit Felsina,26.0,178 cm,88 kg,13.0,299.0,2022,semifinals
675164.0,Nikita Yundov,Nikita,Yundov,M,,Europe,8844.0,CrossFit Raid,29.0,178 cm,90 kg,14.0,293.0,2022,semifinals
771441.0,Calum Clements,Calum,Clements,M,Spain,Europe,23668.0,CrossFit Denia,25.0,185 cm,95 kg,15.0,285.0,2022,semifinals
6346.0,Sam Stewart,Sam,Stewart,M,Ireland,Europe,14124.0,CrossFit C2F,25.0,69 in,87 kg,16.0,280.0,2022,semifinals
230757.0,Casper Gammelmark,Casper,Gammelmark,M,Denmark,Europe,18682.0,CrossFit Roskilde,31.0,185 cm,93 kg,17.0,277.0,2022,semifinals
1214445.0,Matúš Kočar,Matúš,Kočar,M,Slovakia,Europe,,,20.0,171 cm,79 kg,18.0,250.0,2022,semifinals
935580.0,Victor Ljungdal,Victor,Ljungdal,M,Sweden,Europe,26251.0,Mölndal SUPERB CrossFit,26.0,172 cm,85 kg,19.0,241.0,2022,semifinals
238338.0,Kevin Jurs,Kevin,Jurs,M,Estonia,Europe,16836.0,Tallinn CrossFit,28.0,180 cm,100 kg,20.0,240.0,2022,semifinals
1827157.0,Mats Cibis,Mats,Cibis,M,Germany,Europe,859.0,CrossFit Butcher's Lab,26.0,176 cm,87 kg,21.0,193.0,2022,semifinals
452063.0,Augusto Gesso,Augusto,Gesso,M,Italy,Europe,20231.0,CrossFit Albenga,29.0,178 cm,90 kg,22.0,191.0,2022,semifinals
408198.0,David Mata,David,Mata,M,Spain,Europe,29416.0,Train Like Fight CrossFit,31.0,182 cm,90 kg,23.0,176.0,2022,semifinals
1399749.0,Dami Martínez,Dami,Martínez,M,Spain,Europe,19523.0,CrossFit 4 Friends,29.0,169 cm,86 kg,24.0,163.0,2022,semifinals
676163.0,Fernando Martin,Fernando,Martin,M,Spain,Europe,22797.0,Las Tablas CrossFit,32.0,184 cm,91 kg,25.0,139.0,2022,semifinals
1291218.0,Philip Lundqvist,Philip,Lundqvist,M,Sweden,Europe,27853.0,Garaget CrossFit,24.0,178 cm,85 kg,26.0,138.0,2022,semifinals
22729.0,Jonas Mueller,Jonas,Mueller,M,Switzerland,Europe,,,31.0,170 cm,78 kg,27.0,105.0,2022,semifinals
209758.0,Piotr Mielczarek,Piotr,Mielczarek,M,Poland,Europe,25802.0,CrossFit Silesia,34.0,184 cm,92 kg,28.0,48.0,2022,semifinals
913681.0,Lucas Heuzé,Lucas,Heuzé,M,France,Europe,27239.0,CrossFit Genas,27.0,179 cm,88 kg,29.0,180.0,2022,semifinals
831455.0,Topias Romo,Topias,Romo,M,Finland,Europe,9524.0,CrossFit Pieksamaki,28.0,174 cm,86 kg,30.0,121.0,2022,semifinals
591912.0,Laura Horvath,Laura,Horvath,F,Hungary,Europe,22540.0,CrossFit Glasshouse,25.0,170 cm,70 kg,1.0,560.0,2022,semifinals
698210.0,Karin Freyová,Karin,Freyová,F,Slovakia,Europe,22093.0,Alpha Prime CrossFit,27.0,170 cm,72 kg,2.0,504.0,2022,semifinals
764556.0,Gabriela Migała,Gabriela,Migała,F,Poland,Europe,12162.0,C23 CrossFit,23.0,170 cm,75 kg,3.0,496.0,2022,semifinals
831149.0,Matilde Garnes,Matilde,Garnes,F,Norway,Europe,22538.0,CrossFit Trondheim,26.0,174 cm,70 kg,4.0,492.0,2022,semifinals
1458106.0,Lucy Campbell,Lucy,Campbell,F,United Kingdom,Europe,1954.0,CrossFit Nottingham,26.0,168 cm,73 kg,5.0,484.0,2022,semifinals
8859.0,Ragnheiður Sara Sigmundsdottir,Ragnheiður Sara,Sigmundsdottir,F,Iceland,Europe,25335.0,TTT CrossFit,29.0,173 cm,69 kg,6.0,428.0,2022,semifinals
762495.0,Elena Carratala Sanahuja,Elena,Carratala Sanahuja,F,Spain,Europe,19523.0,CrossFit 4 Friends,28.0,164 cm,63 kg,7.0,428.0,2022,semifinals
1518913.0,Oihana Moya,Oihana,Moya,F,Spain,Europe,17272.0,CrossFit Zarautz,26.0,165 cm,68 kg,8.0,366.0,2022,semifinals
272273.0,Mia Hesketh,Mia,Hesketh,F,Sweden,Europe,15601.0,CrossFit Walleye,32.0,168 cm,67 kg,9.0,363.0,2022,semifinals
951375.0,Claudia Gluck,Claudia,Gluck,F,France,Europe,16641.0,CrossFit Grillen,23.0,160 cm,60 kg,10.0,334.0,2022,semifinals
1330256.0,Linda Keesman,Linda,Keesman,F,Netherlands,Europe,18592.0,CrossFit Vondelgym,28.0,174 cm,73 kg,11.0,315.0,2022,semifinals
1409302.0,Veslemøy Kollstad,Veslemøy,Kollstad,F,Norway,Europe,14247.0,CrossFit Kvadraturen,25.0,167 cm,71 kg,12.0,297.0,2022,semifinals
695821.0,Julie Hougård,Julie,Hougård,F,Denmark,Europe,26774.0,CrossFit Odense,30.0,173 cm,70 kg,13.0,283.0,2022,semifinals
466656.0,Andrea Solberg,Andrea,Solberg,F,Norway,Europe,372.0,CrossFit Oslo,26.0,164 cm,135 lb,14.0,280.0,2022,semifinals
534813.0,Sanna Venäläinen,Sanna,Venäläinen,F,Finland,Europe,7232.0,CrossFit Vantaa,31.0,164 cm,64 kg,15.0,271.0,2022,semifinals
1115280.0,Noortje Bleeker,Noortje,Bleeker,F,Netherlands,Europe,15181.0,CrossFit Westenwind,25.0,172 cm,70 kg,16.0,261.0,2022,semifinals
466582.0,Emiko Naets,Emiko,Naets,F,Switzerland,Europe,19618.0,CrossFit Lavoisier,32.0,171 cm,65 kg,17.0,254.0,2022,semifinals
51125.0,Megan Lovegrove,Megan,Lovegrove,F,United Kingdom,Europe,26828.0,CrossFit Randers,33.0,158 cm,65 kg,18.0,241.0,2022,semifinals
998366.0,Ella Wunger,Ella,Wunger,F,Sweden,Europe,6918.0,CrossFit Flensburg,24.0,170 cm,70 kg,19.0,231.0,2022,semifinals
1316504.0,Maria Längfors,Maria,Längfors,F,Sweden,Europe,9063.0,CrossFit Gårda,26.0,165 cm,69 kg,20.0,228.0,2022,semifinals
1103442.0,Madeleine Persson,Madeleine,Persson,F,Sweden,Europe,11925.0,CrossFit Sodra Wattern,30.0,164 cm,69 kg,21.0,227.0,2022,semifinals
96750.0,Oddrún Eik Gylfadottir,Oddrún Eik,Gylfadottir,F,Iceland,Europe,15349.0,CrossFit Alioth,33.0,163 cm,128 lb,22.0,224.0,2022,semifinals
905243.0,Sapphire Goddard,Sapphire,Goddard,F,United Kingdom,Europe,26828.0,CrossFit Randers,25.0,165 cm,65 kg,23.0,211.0,2022,semifinals
1827731.0,Jasmine Ghilardi,Jasmine,Ghilardi,F,Italy,Europe,21559.0,CrossFit Brembo,24.0,160 cm,59 kg,24.0,195.0,2022,semifinals
1140802.0,Valentina Magalotti,Valentina,Magalotti,F,Italy,Europe,22177.0,CrossFit Minus,32.0,157 cm,61 kg,25.0,165.0,2022,semifinals
729434.0,Martyna Krysiak,Martyna,Krysiak,F,Poland,Europe,29893.0,CrossFit Strong House,32.0,165 cm,67 kg,26.0,150.0,2022,semifinals
573055.0,Nelli Nurmi,Nelli,Nurmi,F,Finland,Europe,6977.0,CrossFit East Turku,28.0,171 cm,69 kg,27.0,120.0,2022,semifinals
1104398.0,Anaïs Lancry,Anaïs,Lancry,F,France,Europe,21863.0,CrossFit Estuary,30.0,166 cm,66 kg,28.0,117.0,2022,semifinals
1628225.0,Jana Geertz,Jana,Geertz,F,Germany,Europe,18339.0,Foerde CrossFit,22.0,171 cm,71 kg,29.0,106.0,2022,semifinals
685943.0,Tatiana Diakou,Tatiana,Diakou,F,,Europe,,,22.0,165 cm,68 kg,30.0,99.0,2022,semifinals
156156.0,Jay Crouch,Jay,Crouch,M,Australia,Oceania,1348.0,Reebok CrossFit Frankston,23.0,175 cm,85 kg,1.0,556.0,2022,semifinals
40955.0,Ricky Garard,Ricky,Garard,M,Australia,Oceania,,,28.0,179 cm,200 lb,2.0,540.0,2022,semifinals
337194.0,Bayden Brown,Bayden,Brown,M,Australia,Oceania,3235.0,CrossFit Townsville,27.0,177 cm,90 kg,3.0,495.0,2022,semifinals
202638.0,Royce Dunne,Royce,Dunne,M,Australia,Oceania,10767.0,CrossFit Torian,31.0,183 cm,102 kg,4.0,437.0,2022,semifinals
258151.0,Jake Douglas,Jake,Douglas,M,Australia,Oceania,9586.0,Snake CrossFit,31.0,172 cm,202 lb,5.0,420.0,2022,semifinals
479759.0,Bayley Martin,Bayley,Martin,M,New Zealand,Oceania,15606.0,CrossFit Selwyn,22.0,174 cm,82 kg,6.0,405.0,2022,semifinals
771889.0,Rees Machell,Rees,Machell,M,Australia,Oceania,,,24.0,174 cm,82 kg,7.0,376.0,2022,semifinals
236486.0,Matt Mcleod,Matt,Mcleod,M,Australia,Oceania,27094.0,CrossFit Raven,29.0,165 cm,80 kg,8.0,344.0,2022,semifinals
684163.0,Jake Standen,Jake,Standen,M,Australia,Oceania,6333.0,CrossFit CQ,24.0,184 cm,93 kg,9.0,332.0,2022,semifinals
2073402.0,Darcy Hancock,Darcy,Hancock,M,Australia,Oceania,6333.0,CrossFit CQ,20.0,175 cm,92 kg,10.0,331.0,2022,semifinals
706265.0,Liam Ford,Liam,Ford,M,Australia,Oceania,1909.0,CrossFit Geo,24.0,183 cm,94 kg,11.0,331.0,2022,semifinals
794326.0,Mitch Clarke,Mitch,Clarke,M,New Zealand,Oceania,12517.0,CrossFit Active,31.0,183 cm,94 kg,12.0,292.0,2022,semifinals
317745.0,John Champion,John,Champion,M,Australia,Oceania,30085.0,CrossFit Balcatta Legion,27.0,179 cm,90 kg,13.0,281.0,2022,semifinals
898088.0,Matt Gilpin,Matt,Gilpin,M,Australia,Oceania,16943.0,CrossFit SPEED,26.0,178 cm,85 kg,14.0,281.0,2022,semifinals
289373.0,Mitchell Case,Mitchell,Case,M,Australia,Oceania,5086.0,CrossFit Uplift,25.0,179 cm,92 kg,15.0,272.0,2022,semifinals
281043.0,Jack Clark,Jack,Clark,M,Australia,Oceania,22755.0,CrossFit Underway,23.0,178 cm,89 kg,16.0,269.0,2022,semifinals
1954535.0,James Newbury,James,Newbury,M,Australia,Oceania,,,31.0,177 cm,88 kg,17.0,268.0,2022,semifinals
1393065.0,Kosta Ilic,Kosta,Ilic,M,Australia,Oceania,9986.0,CrossFit Dignus,31.0,183 cm,98 kg,18.0,246.0,2022,semifinals
569557.0,Kurtis Jackson,Kurtis,Jackson,M,Australia,Oceania,2120.0,CrossFit Wollongong,29.0,167 cm,78 kg,19.0,246.0,2022,semifinals
1597619.0,Peter Ellis,Peter,Ellis,M,Australia,Oceania,7846.0,CrossFit Peak Blaxland,20.0,170 cm,80 kg,20.0,245.0,2022,semifinals
503184.0,Joel Molinia,Joel,Molinia,M,Australia,Oceania,2120.0,CrossFit Wollongong,22.0,178 cm,85 kg,21.0,242.0,2022,semifinals
442211.0,Ash Roozendaal,Ash,Roozendaal,M,New Zealand,Oceania,2657.0,Mount CrossFit,25.0,175 cm,83 kg,22.0,226.0,2022,semifinals
1927954.0,Riley Martin,Riley,Martin,M,New Zealand,Oceania,,,20.0,178 cm,86 kg,23.0,185.0,2022,semifinals
1888.0,Mason Doherty,Mason,Doherty,M,Australia,Oceania,3325.0,CrossFit MSD,31.0,179 cm,88 kg,24.0,180.0,2022,semifinals
1377956.0,Thor Hajnal,Thor,Hajnal,M,New Zealand,Oceania,11291.0,CrossFit Artax,28.0,173 cm,81 kg,25.0,174.0,2022,semifinals
470202.0,Kieren Power,Kieren,Power,M,Australia,Oceania,3516.0,Iron Body CrossFit,29.0,184 cm,94 kg,26.0,171.0,2022,semifinals
1346636.0,Jake Soles,Jake,Soles,M,Australia,Oceania,2120.0,CrossFit Wollongong,22.0,182 cm,83 kg,27.0,133.0,2022,semifinals
44890.0,Evan Morris,Evan,Morris,M,Australia,Oceania,9361.0,CrossFit 505,29.0,182 cm,98 kg,28.0,132.0,2022,semifinals
1164022.0,Zac Thomas,Zac,Thomas,M,Australia,Oceania,2120.0,CrossFit Wollongong,20.0,182 cm,92 kg,29.0,122.0,2022,semifinals
1842246.0,Jack Fleming,Jack,Fleming,M,Australia,Oceania,3905.0,CrossFit Blackburn,23.0,180 cm,87 kg,30.0,81.0,2022,semifinals
163097.0,Tia-Clair Toomey,Tia-Clair,Toomey,F,Australia,Oceania,19593.0,CrossFit East Nashville,28.0,163 cm,58 kg,1.0,600.0,2022,semifinals
2942.0,Kara Saunders,Kara,Saunders,F,Australia,Oceania,,,32.0,162 cm,162 lb,2.0,560.0,2022,semifinals
1119323.0,Ellie Turner,Ellie,Turner,F,Australia,Oceania,101.0,Deka CrossFit,24.0,167 cm,72 kg,3.0,504.0,2022,semifinals
21556.0,Madeline Sturt,Madeline,Sturt,F,Australia,Oceania,1348.0,Reebok CrossFit Frankston,25.0,159 cm,63 kg,4.0,500.0,2022,semifinals
264512.0,Jamie Simmonds,Jamie,Simmonds,F,New Zealand,Oceania,1340.0,Dragon CrossFit,31.0,163 cm,135 lb,5.0,468.0,2022,semifinals
554143.0,Bailey Rogers,Bailey,Rogers,F,New Zealand,Oceania,18270.0,CrossFit Pōneke,31.0,170 cm,72 kg,6.0,460.0,2022,semifinals
1240398.0,Emily de Rooy,Emily,de Rooy,F,Australia,Oceania,3235.0,CrossFit Townsville,21.0,175 cm,76 kg,7.0,443.0,2022,semifinals
1347023.0,Gemma Hauck,Gemma,Hauck,F,Australia,Oceania,,,23.0,167 cm,74 kg,8.0,428.0,2022,semifinals
1277109.0,Elly Hutchens,Elly,Hutchens,F,Australia,Oceania,29512.0,Mesomorph CrossFit,24.0,168 cm,65 kg,9.0,338.0,2022,semifinals
1212379.0,Georgia Pryer,Georgia,Pryer,F,Australia,Oceania,9586.0,Snake CrossFit,22.0,167 cm,62 kg,10.0,304.0,2022,semifinals
503203.0,Emma Wright,Emma,Wright,F,New Zealand,Oceania,16362.0,Thorndon CrossFit,30.0,165 cm,69 kg,11.0,291.0,2022,semifinals
1190953.0,Danielle Ford,Danielle,Ford,F,New Zealand,Oceania,,,26.0,172 cm,70 kg,12.0,290.0,2022,semifinals
902935.0,Olivia Kelly,Olivia,Kelly,F,Australia,Oceania,9834.0,CrossFit Highfields,28.0,163 cm,73 kg,13.0,280.0,2022,semifinals
1215608.0,Emily Atton,Emily,Atton,F,Australia,Oceania,5519.0,CrossFit by Design,30.0,173 cm,75 kg,14.0,251.0,2022,semifinals
1976672.0,Grace Walton,Grace,Walton,F,Australia,Oceania,9986.0,CrossFit Dignus,21.0,164 cm,70 kg,15.0,249.0,2022,semifinals
156230.0,Chloe Gregory,Chloe,Gregory,F,New Zealand,Oceania,721.0,CrossFit BC,32.0,175 cm,157 lb,16.0,240.0,2022,semifinals
101651.0,Joelene Neville,Joelene,Neville,F,New Zealand,Oceania,19180.0,CrossFit Mecca,36.0,169 cm,75 kg,17.0,236.0,2022,semifinals
690070.0,Rachel Toomua-Faumuina,Rachel,Toomua-Faumuina,F,Australia,Oceania,24339.0,CrossFit CHWE,30.0,165 cm,67 kg,18.0,226.0,2022,semifinals
75165.0,Lucy Clark,Lucy,Clark,F,Australia,Oceania,3325.0,CrossFit MSD,32.0,169 cm,68 kg,19.0,210.0,2022,semifinals
648048.0,Georgia Welsman,Georgia,Welsman,F,Australia,Oceania,29250.0,CrossFit Chocolate Box,27.0,165 cm,60 kg,20.0,207.0,2022,semifinals
1263915.0,Julia Hannaford,Julia,Hannaford,F,Australia,Oceania,,,21.0,156 cm,67 kg,21.0,197.0,2022,semifinals
1672646.0,Adrienne Geary,Adrienne,Geary,F,Australia,Oceania,2218.0,CrossFit Crossaxed,24.0,169 cm,77 kg,22.0,194.0,2022,semifinals
28735.0,Amy Alessi,Amy,Alessi,F,Australia,Oceania,580.0,CrossFit NorWest,31.0,154 cm,130 lb,23.0,186.0,2022,semifinals
1212617.0,Bec Glenister,Bec,Glenister,F,Australia,Oceania,24646.0,CrossFit Moor,29.0,168 cm,73 kg,24.0,181.0,2022,semifinals
1224765.0,Georgia Otto,Georgia,Otto,F,Australia,Oceania,30085.0,CrossFit Balcatta Legion,23.0,165 cm,61 kg,25.0,172.0,2022,semifinals
670481.0,Castell Pridgen,Castell,Pridgen,F,Australia,Oceania,30085.0,CrossFit Balcatta Legion,30.0,180 cm,175 lb,26.0,165.0,2022,semifinals
1321769.0,Katie Brock,Katie,Brock,F,New Zealand,Oceania,12138.0,CrossFit Newstead,28.0,164 cm,70 kg,27.0,141.0,2022,semifinals
2185883.0,Tahlia Jordan,Tahlia,Jordan,F,Australia,Oceania,7322.0,Hillside CrossFit,27.0,158 cm,60 kg,28.0,135.0,2022,semifinals
1001544.0,Jade Williams,Jade,Williams,F,Australia,Oceania,17776.0,Steel Coast CrossFit,31.0,159 cm,70 kg,29.0,120.0,2022,semifinals
